game_date,stadium_id,top_bottom,bat_order,batter_obp,batter_ops,batter_xbh_rate,batter_vs_rhp_avg,batter_vs_rhp_ops,batter_vs_lhp_avg,batter_vs_lhp_ops
2025-09-08,ＺＯＺＯマリン,1,6,0.28,0.5721,0.053333333,0.180952,0.522556,0.285714,0.892857
2025-09-08,ＺＯＺＯマリン,1,7,0.3123,0.6054,0.040752351,0.241206,0.603674,0.263736,0.602826
2025-09-08,ＺＯＺＯマリン,1,8,0.2726,0.6059,0.0625,0.184834,0.530721,0.230769,0.701595
2025-09-08,ＺＯＺＯマリン,1,9,0.2416,0.4452,0.006578947,0.232759,0.521379,0.222222,0.555556
2025-09-09,エスコンフィールド,0,1,0.3571,0.7205,0.045918367,0.289593,0.721839,0.3,0.739225
2025-09-09,エスコンフィールド,0,2,0.4213,0.9022,0.0859375,0.316176,0.969118,0.27027,0.765871
2025-09-09,エスコンフィールド,0,3,0.3151,0.7324,0.070652174,0.306122,0.750113,0.31068,0.744579
2025-09-09,エスコンフィールド,0,4,0.3209,0.6272,0.037135279,0.263889,0.713624,0.19469,0.469173
2025-09-09,エスコンフィールド,0,5,0.3853,0.7453,0.043577982,0.261224,0.708113,0.34127,0.840285
2025-09-09,エスコンフィールド,0,6,0.336,0.6908,0.051383399,0.261194,0.718236,0.195122,0.643547
2025-09-09,エスコンフィールド,0,7,0.3158,0.6577,0.058479532,0.267241,0.723869,0.25,0.629464
2025-09-09,エスコンフィールド,0,8,0.2267,0.4847,0.048888889,0.201493,0.487635,0.242424,0.598805
2025-09-09,エスコンフィールド,0,9,0.1905,0.4524,0.023255814,0.25,0.586174,0.0,0.0
2025-09-09,エスコンフィールド,1,1,0.3101,0.7642,0.095785441,0.236025,0.691304,0.307692,0.914744
2025-09-09,エスコンフィールド,1,2,0.2,0.3429,0.0,0.25,0.607143,0.0625,0.125
2025-09-09,エスコンフィールド,1,3,0.3499,0.8666,0.090517241,0.251724,0.755541,0.353846,1.110116
2025-09-09,エスコンフィールド,1,4,0.379,0.791,0.063583815,0.285714,0.761905,0.314607,0.86452
2025-09-09,エスコンフィールド,1,5,0.3219,0.7016,0.06626506,0.248366,0.714645,0.285714,0.666667
2025-09-09,エスコンフィールド,1,6,0.2989,0.7278,0.094252874,0.224719,0.694882,0.230159,0.802638
2025-09-09,エスコンフィールド,1,7,0.2994,0.6621,0.070063694,0.279621,0.711025,0.207792,0.578497
2025-09-09,エスコンフィールド,1,8,0.2215,0.4907,0.037735849,0.252427,0.560586,0.148936,0.397308
2025-09-09,エスコンフィールド,1,9,0.3259,0.7105,0.053097345,0.294479,0.778279,0.225,0.50407
2025-09-09,東京ドーム,0,1,0.3086,0.7187,0.086805556,0.267606,0.700968,0.267176,0.7292
2025-09-09,東京ドーム,0,2,0.3096,0.7125,0.081395349,0.284768,0.765584,0.26776,0.710132
2025-09-09,東京ドーム,0,3,0.3387,0.6946,0.056420233,0.291971,0.726906,0.302564,0.723641
2025-09-09,東京ドーム,0,4,0.3152,0.7371,0.082152975,0.247423,0.671298,0.283582,0.776528
2025-09-09,東京ドーム,0,5,0.2981,0.6922,0.067567568,0.213992,0.58034,0.300613,0.848888
2025-09-09,東京ドーム,0,6,0.311,0.6613,0.078212291,0.240642,0.732127,0.24,0.626569
2025-09-09,東京ドーム,0,7,0.2675,0.5878,0.055710306,0.260355,0.634827,0.234177,0.567271
2025-09-09,東京ドーム,0,8,0.2756,0.5464,0.025210084,0.269231,0.616809,0.189189,0.399716
2025-09-09,東京ドーム,0,9,0.2391,0.5,0.019607843,0.259259,0.518519,0.190476,0.428571
2025-09-09,東京ドーム,1,1,0.3457,0.7503,0.073015873,0.283951,0.850398,0.238938,0.611267
2025-09-09,東京ドーム,1,2,0.3431,0.8253,0.089330025,0.222222,0.654767,0.309353,0.924087
2025-09-09,東京ドーム,1,3,0.3617,0.7565,0.055776892,0.303136,0.764301,0.290123,0.716739
2025-09-09,東京ドーム,1,4,0.3889,0.9543,0.119266055,0.265625,0.844828,0.396825,1.164166
2025-09-09,東京ドーム,1,5,0.3431,0.7558,0.05785124,0.266187,0.682081,0.333333,0.880952
2025-09-09,東京ドーム,1,6,0.3241,0.7231,0.060483871,0.286585,0.792616,0.21875,0.480769
2025-09-09,東京ドーム,1,7,0.2586,0.6313,0.068292683,0.164062,0.519897,0.209677,0.676931
2025-09-09,東京ドーム,1,8,0.3541,0.7093,0.046875,0.298387,0.772401,0.234899,0.573122
2025-09-09,東京ドーム,1,9,0.08,0.16,0.0,0.0625,0.125,0.142857,0.285714
2025-09-09,楽天モバイルパーク,0,1,0.326,0.7024,0.065502183,0.292135,0.748355,0.235294,0.628227
2025-09-09,楽天モバイルパーク,0,2,0.2537,0.5037,0.022222222,0.235294,0.513617,0.16,0.472308
2025-09-09,楽天モバイルパーク,0,3,0.3125,0.6204,0.045333333,0.252212,0.683484,0.183673,0.477922
2025-09-09,楽天モバイルパーク,0,4,0.3532,0.7836,0.074656189,0.31348,0.837182,0.201493,0.642699
2025-09-09,楽天モバイルパーク,0,5,0.2853,0.6702,0.071625344,0.235537,0.610887,0.277228,0.805523
2025-09-09,楽天モバイルパーク,0,6,0.2961,0.6294,0.051948052,0.22549,0.586453,0.289474,0.743574
2025-09-09,楽天モバイルパーク,0,7,0.3004,0.6297,0.043956044,0.220339,0.604577,0.287879,0.752814
2025-09-09,楽天モバイルパーク,0,8,0.2515,0.5098,0.036585366,0.212963,0.575957,0.139535,0.336704
2025-09-09,楽天モバイルパーク,0,9,0.2824,0.5161,0.008645533,0.246445,0.563295,0.21978,0.50978
2025-09-09,楽天モバイルパーク,1,1,0.3152,0.6849,0.045685279,0.26749,0.660179,0.318182,0.732399
2025-09-09,楽天モバイルパーク,1,2,0.3368,0.6827,0.033264033,0.286738,0.639942,0.327273,0.776847
2025-09-09,楽天モバイルパーク,1,3,0.3659,0.7414,0.044176707,0.328947,0.821749,0.223881,0.567358
2025-09-09,楽天モバイルパーク,1,4,0.3443,0.8289,0.087431694,0.271028,0.802482,0.25,0.879464
2025-09-09,楽天モバイルパーク,1,5,0.3333,0.6845,0.047619048,0.263636,0.733818,0.190476,0.417749
2025-09-09,楽天モバイルパーク,1,6,0.3342,0.6825,0.051344743,0.242424,0.685606,0.25,0.669803
2025-09-09,楽天モバイルパーク,1,7,0.2927,0.6441,0.061068702,0.269231,0.670401,0.245455,0.564413
2025-09-09,楽天モバイルパーク,1,8,0.3155,0.6488,0.037234043,0.264151,0.694625,0.263158,0.644809
2025-09-09,楽天モバイルパーク,1,9,0.309,0.564,0.023255814,0.261111,0.680435,0.165138,0.431267
2025-09-09,甲子園,0,1,0.3344,0.7219,0.070063694,0.253521,0.67362,0.283582,0.762281
2025-09-09,甲子園,0,2,0.3387,0.7023,0.051075269,0.242268,0.646251,0.304348,0.750975
2025-09-09,甲子園,0,3,0.272,0.7495,0.129032258,0.232759,0.953316,0.142857,0.535714
2025-09-09,甲子園,0,4,0.335,0.7603,0.077294686,0.264463,0.75551,0.206349,0.730159
2025-09-09,甲子園,0,5,0.3192,0.7183,0.069582505,0.255172,0.687602,0.303371,0.777018
2025-09-09,甲子園,0,6,0.2865,0.6347,0.078231293,0.294872,0.753114,0.25,0.633313
2025-09-09,甲子園,0,7,0.2773,0.5925,0.049586777,0.295455,0.72601,0.1375,0.434722
2025-09-09,甲子園,0,8,0.2556,0.5144,0.034313725,0.241379,0.571792,0.191781,0.496575
2025-09-09,甲子園,0,9,0.0976,0.1726,0.0,0.105263,0.255263,0.083333,0.166667
2025-09-09,甲子園,1,1,0.345,0.7018,0.049036778,0.279605,0.695866,0.275362,0.707402
2025-09-09,甲子園,1,2,0.3235,0.6338,0.032315978,0.300725,0.706276,0.273684,0.654386
2025-09-09,甲子園,1,3,0.3379,0.7751,0.079566004,0.275,0.787229,0.26087,0.818357
2025-09-09,甲子園,1,4,0.3488,0.94,0.132958801,0.28866,0.993608,0.259259,0.830301
2025-09-09,甲子園,1,5,0.3573,0.7378,0.060952381,0.28866,0.77174,0.219512,0.657175
2025-09-09,甲子園,1,6,0.2685,0.5511,0.045977011,0.17,0.455455,0.240741,0.632554
2025-09-09,甲子園,1,7,0.3197,0.631,0.045454545,0.269663,0.748145,0.105263,0.307895
2025-09-09,甲子園,1,8,0.3068,0.5917,0.052341598,0.256684,0.727058,0.220183,0.6098
2025-09-09,甲子園,1,9,0.3088,0.871,0.0,0.09375,0.214962,0.090909,0.181818
2025-09-09,神宮,0,1,0.3137,0.6592,0.059033989,0.27566,0.711957,0.271084,0.682077
2025-09-09,神宮,0,2,0.3011,0.6061,0.044871795,0.234973,0.598991,0.272727,0.638889
2025-09-09,神宮,0,3,0.3152,0.7606,0.080260304,0.275862,0.76502,0.263158,0.682872
2025-09-09,神宮,0,4,0.368,0.8558,0.104519774,0.24,0.794056,0.32,1.029752
2025-09-09,神宮,0,5,0.3174,0.7442,0.090261283,0.25283,0.755996,0.252101,0.672269
2025-09-09,神宮,0,6,0.3333,0.6333,0.083333333,0.0,0.25,0.5,1.25
2025-09-09,神宮,0,7,0.2867,0.632,0.046439628,0.267442,0.656555,0.203125,0.471374
2025-09-09,神宮,0,8,0.2841,0.5786,0.04845815,0.217054,0.565099,0.271429,0.666234
2025-09-09,神宮,0,9,0.0,0.0,0.0,0.0,0.0,,
2025-09-09,神宮,1,1,0.322,0.7665,0.101694915,0.290323,0.823041,0.217391,0.684783
2025-09-09,神宮,1,2,0.2626,0.5747,0.066298343,0.283186,0.683052,0.157895,0.379423
2025-09-09,神宮,1,3,0.3195,0.6945,0.076315789,0.280788,0.763393,0.251748,0.645883
2025-09-09,神宮,1,4,0.31,0.8814,0.153846154,0.291139,0.996597,0.310345,1.261631
2025-09-09,神宮,1,5,0.2882,0.648,0.063655031,0.212329,0.568945,0.326797,0.894419
2025-09-09,神宮,1,6,0.3509,0.9195,0.120689655,0.290323,0.969534,0.263158,0.864662
2025-09-09,神宮,1,7,0.2871,0.5996,0.04048583,0.265734,0.646853,0.289157,0.65528
2025-09-09,神宮,1,8,0.3116,0.5861,0.024024024,0.300518,0.721999,0.161616,0.396016
2025-09-09,神宮,1,9,0.1786,0.3929,0.035714286,0.235294,0.470588,0.2,0.6
2025-09-09,ＺＯＺＯマリン,0,1,0.3223,0.6709,0.05785124,0.241379,0.650091,0.285714,0.780952
2025-09-09,ＺＯＺＯマリン,0,2,0.3009,0.6594,0.061403509,0.278481,0.683842,0.2,0.622222
2025-09-09,ＺＯＺＯマリン,0,3,0.3262,0.7036,0.071808511,0.297071,0.746242,0.359649,0.833923
2025-09-09,ＺＯＺＯマリン,0,4,0.3239,0.6938,0.056034483,0.265233,0.706176,0.242857,0.660714
2025-09-09,ＺＯＺＯマリン,0,5,0.3102,0.6837,0.053475936,0.263566,0.740033,0.282051,0.599124
2025-09-09,ＺＯＺＯマリン,0,6,0.2935,0.5585,0.048951049,0.255556,0.697819,0.176471,0.398693
2025-09-09,ＺＯＺＯマリン,0,7,0.327,0.6854,0.051490515,0.248889,0.651031,0.29,0.801681
2025-09-09,ＺＯＺＯマリン,0,8,0.3006,0.6406,0.051987768,0.271186,0.703138,0.2,0.562343
2025-09-09,ＺＯＺＯマリン,0,9,0.3102,0.6609,0.055555556,0.260684,0.631414,0.238532,0.72531
2025-09-09,ＺＯＺＯマリン,1,1,0.3095,0.6464,0.050167224,0.294686,0.694422,0.217391,0.51087
2025-09-09,ＺＯＺＯマリン,1,2,0.326,0.703,0.074498567,0.285068,0.715411,0.285714,0.680489
2025-09-09,ＺＯＺＯマリン,1,3,0.2795,0.5707,0.051948052,0.183486,0.521692,0.285714,0.892857
2025-09-09,ＺＯＺＯマリン,1,4,0.3071,0.6378,0.070921986,0.212766,0.656619,0.241379,0.588362
2025-09-09,ＺＯＺＯマリン,1,5,0.3354,0.6836,0.05720339,0.238683,0.630447,0.283951,0.802732
2025-09-09,ＺＯＺＯマリン,1,6,0.2657,0.6024,0.066666667,0.241071,0.679929,0.2125,0.509722
2025-09-09,ＺＯＺＯマリン,1,7,0.2719,0.6043,0.061971831,0.182243,0.523467,0.230769,0.701595
2025-09-09,ＺＯＺＯマリン,1,8,0.2545,0.543,0.024390244,0.136364,0.409091,0.2,0.4
2025-09-09,ＺＯＺＯマリン,1,9,0.2546,0.5252,0.043956044,0.202614,0.502542,0.261905,0.666667
2025-09-10,東京ドーム,0,1,0.304,0.7079,0.085616438,0.260274,0.682028,0.267176,0.7292
2025-09-10,東京ドーム,0,2,0.3107,0.7135,0.080614203,0.286645,0.766074,0.26776,0.710132
2025-09-10,東京ドーム,0,3,0.3417,0.7031,0.057803468,0.297491,0.738561,0.302564,0.723641
2025-09-10,東京ドーム,0,4,0.3132,0.7286,0.081005587,0.242424,0.661473,0.283582,0.776528
2025-09-10,東京ドーム,0,5,0.2949,0.6844,0.066964286,0.210526,0.571302,0.300613,0.848888
2025-09-10,東京ドーム,0,6,0.2673,0.5867,0.055096419,0.260116,0.631737,0.234177,0.567271
2025-09-10,東京ドーム,0,7,0.2752,0.5457,0.024390244,0.268293,0.611191,0.189189,0.399716
2025-09-10,東京ドーム,0,8,0.2653,0.4116,0.020408163,0.192308,0.574519,0.0,0.142857
2025-09-10,東京ドーム,0,9,0.1389,0.2532,0.0,0.052632,0.105263,0.25,0.557692
2025-09-10,東京ドーム,1,1,0.3401,0.7373,0.072100313,0.283951,0.850398,0.230769,0.591157
2025-09-10,東京ドーム,1,2,0.342,0.8245,0.090909091,0.222222,0.654767,0.307692,0.919536
2025-09-10,東京ドーム,1,3,0.3607,0.754,0.055335968,0.303136,0.764301,0.289157,0.711732
2025-09-10,東京ドーム,1,4,0.3864,0.9453,0.117117117,0.263566,0.83859,0.393939,1.142344
2025-09-10,東京ドーム,1,5,0.3413,0.7507,0.056910569,0.264286,0.677404,0.333333,0.873138
2025-09-10,東京ドーム,1,6,0.3227,0.7188,0.05952381,0.284848,0.788012,0.223881,0.489025
2025-09-10,東京ドーム,1,7,0.2599,0.6501,0.072115385,0.164062,0.519897,0.215385,0.722408
2025-09-10,東京ドーム,1,8,0.3566,0.7146,0.046563193,0.298387,0.772401,0.243421,0.587384
2025-09-10,東京ドーム,1,9,0.2,0.3111,0.0,0.166667,0.452381,0.0,0.0
2025-09-10,甲子園,0,1,0.3333,0.7188,0.06918239,0.255172,0.673436,0.281481,0.75692
2025-09-10,甲子園,0,2,0.3344,0.693,0.050531915,0.238579,0.636999,0.302158,0.745688
2025-09-10,甲子園,0,3,0.2636,0.7244,0.126315789,0.226891,0.930119,0.14,0.525614
2025-09-10,甲子園,0,4,0.3333,0.7603,0.08056872,0.266129,0.76141,0.203125,0.719572
2025-09-10,甲子園,0,5,0.3186,0.7186,0.071005917,0.255973,0.690776,0.301676,0.772841
2025-09-10,甲子園,0,6,0.286,0.6316,0.077441077,0.289308,0.739594,0.25,0.633313
2025-09-10,甲子園,0,7,0.2741,0.5853,0.048979592,0.288889,0.710506,0.1375,0.434722
2025-09-10,甲子園,0,8,0.3014,0.5826,0.054347826,0.254545,0.720528,0.076923,0.249337
2025-09-10,甲子園,0,9,0.1818,0.3282,0.02173913,0.333333,0.81746,0.0,0.0625
2025-09-10,甲子園,1,1,0.3462,0.7043,0.048695652,0.281967,0.699941,0.27619,0.706874
2025-09-10,甲子園,1,2,0.2547,0.487,0.025,0.197183,0.455082,0.25,0.602778
2025-09-10,甲子園,1,3,0.3372,0.7728,0.078994614,0.27758,0.791244,0.257143,0.807133
2025-09-10,甲子園,1,4,0.3457,0.9313,0.13197026,0.287671,0.990349,0.255208,0.817708
2025-09-10,甲子園,1,5,0.3541,0.7307,0.060491493,0.287671,0.769236,0.215569,0.646377
2025-09-10,甲子園,1,6,0.2759,0.6182,0.043478261,0.222222,0.531868,0.290323,0.726303
2025-09-10,甲子園,1,7,0.125,0.25,0.0,0.0,0.0,0.25,0.5
2025-09-10,甲子園,1,8,0.2727,0.4949,0.083333333,0.25,0.75,0.0,0.25
2025-09-10,甲子園,1,9,0.08,0.16,0.0,0.0625,0.125,0.142857,0.285714
2025-09-10,神宮,0,1,0.3187,0.6687,0.060283688,0.27907,0.723457,0.271084,0.682077
2025-09-10,神宮,0,2,0.3099,0.628,0.047318612,0.251337,0.633381,0.272727,0.638889
2025-09-10,神宮,0,3,0.3659,0.8429,0.104166667,0.245902,0.79235,0.30303,0.832924
2025-09-10,神宮,0,4,0.3684,0.8512,0.103064067,0.236453,0.788612,0.32,1.029752
2025-09-10,神宮,0,5,0.3158,0.7375,0.089201878,0.249071,0.747509,0.252101,0.672269
2025-09-10,神宮,0,6,0.285,0.6313,0.048929664,0.267045,0.6644,0.203125,0.471374
2025-09-10,神宮,0,7,0.2545,0.6117,0.081081081,0.140625,0.547917,0.205882,0.722222
2025-09-10,神宮,0,8,0.2905,0.5875,0.047619048,0.221374,0.574847,0.271429,0.666234
2025-09-10,神宮,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-10,神宮,1,1,0.3016,0.7154,0.095238095,0.264706,0.75387,0.208333,0.656667
2025-09-10,神宮,1,2,0.2732,0.5914,0.064864865,0.286957,0.688394,0.172414,0.420011
2025-09-10,神宮,1,3,0.3155,0.6853,0.075520833,0.279412,0.759804,0.246575,0.633085
2025-09-10,神宮,1,4,0.3058,0.862,0.15,0.2875,0.98484,0.3,1.230303
2025-09-10,神宮,1,5,0.2878,0.6464,0.063136456,0.211604,0.567077,0.326923,0.890131
2025-09-10,神宮,1,6,0.3607,0.9347,0.129032258,0.28125,0.940878,0.285714,0.952381
2025-09-10,神宮,1,7,0.2927,0.6158,0.044,0.268966,0.651547,0.297619,0.683001
2025-09-10,神宮,1,8,0.3153,0.5941,0.023809524,0.302564,0.724715,0.17,0.411481
2025-09-10,神宮,1,9,0.1034,0.2069,0.0,0.166667,0.333333,0.066667,0.133333
2025-09-11,エスコンフィールド,0,1,0.3253,0.6814,0.050802139,0.247826,0.645806,0.29,0.801681
2025-09-11,エスコンフィールド,0,2,0.327,0.7089,0.073490814,0.29918,0.751366,0.359649,0.833923
2025-09-11,エスコンフィールド,0,3,0.3145,0.7534,0.088888889,0.291339,0.75923,0.289062,0.787169
2025-09-11,エスコンフィールド,0,4,0.3254,0.6951,0.055555556,0.265957,0.707953,0.242857,0.660714
2025-09-11,エスコンフィールド,0,5,0.3141,0.7186,0.062827225,0.270677,0.785036,0.282051,0.599124
2025-09-11,エスコンフィールド,0,6,0.3069,0.585,0.054054054,0.268817,0.738767,0.176471,0.398693
2025-09-11,エスコンフィールド,0,7,0.3466,0.782,0.073710074,0.246809,0.726225,0.297521,0.87349
2025-09-11,エスコンフィールド,0,8,0.3095,0.6591,0.054973822,0.262712,0.634399,0.236364,0.718939
2025-09-11,エスコンフィールド,0,9,0.3061,0.6526,0.054380665,0.277778,0.718786,0.2,0.567786
2025-09-11,エスコンフィールド,1,1,0.3209,0.737,0.082822086,0.274611,0.729504,0.252336,0.746146
2025-09-11,エスコンフィールド,1,2,0.2647,0.6085,0.058823529,0.25,0.607143,0.2,0.6
2025-09-11,エスコンフィールド,1,3,0.3512,0.8665,0.08974359,0.251724,0.755541,0.353383,1.104211
2025-09-11,エスコンフィールド,1,4,0.3786,0.7898,0.062857143,0.285714,0.761905,0.315217,0.85467
2025-09-11,エスコンフィールド,1,5,0.3193,0.6956,0.065737052,0.248366,0.714645,0.278146,0.649657
2025-09-11,エスコンフィールド,1,6,0.289,0.5243,0.028901734,0.181818,0.51688,0.229508,0.566567
2025-09-11,エスコンフィールド,1,7,0.2346,0.5533,0.049079755,0.259615,0.603205,0.18,0.512308
2025-09-11,エスコンフィールド,1,8,0.2889,0.545,0.011111111,0.235294,0.621704,0.214286,0.455665
2025-09-11,エスコンフィールド,1,9,0.3202,0.6975,0.052173913,0.292683,0.773709,0.214286,0.480952
2025-09-11,東京ドーム,0,1,0.3022,0.7022,0.084175084,0.256757,0.672938,0.268657,0.72777
2025-09-11,東京ドーム,0,2,0.26,0.5442,0.062937063,0.287234,0.783442,0.230769,0.50641
2025-09-11,東京ドーム,0,3,0.3431,0.7043,0.057361377,0.296429,0.736039,0.304569,0.729408
2025-09-11,東京ドーム,0,4,0.3124,0.7185,0.081904762,0.285714,0.763644,0.274194,0.725185
2025-09-11,東京ドーム,0,5,0.3125,0.6652,0.079889807,0.240838,0.735744,0.24,0.626569
2025-09-11,東京ドーム,0,6,0.2671,0.5951,0.057220708,0.257143,0.624625,0.2375,0.591272
2025-09-11,東京ドーム,0,7,0.2811,0.5801,0.060606061,0.111111,0.277778,0.4,0.866667
2025-09-11,東京ドーム,0,8,0.2786,0.5499,0.023622047,0.26506,0.612104,0.205128,0.430128
2025-09-11,東京ドーム,0,9,0.0909,0.1818,0.0,0.0,0.0,0.142857,0.285714
2025-09-11,東京ドーム,1,1,0.297,0.6393,0.063063063,0.265152,0.720328,0.212121,0.571663
2025-09-11,東京ドーム,1,2,0.3438,0.836,0.092457421,0.227074,0.673563,0.307692,0.919536
2025-09-11,東京ドーム,1,3,0.3619,0.7548,0.054901961,0.303448,0.765302,0.289157,0.711732
2025-09-11,東京ドーム,1,4,0.3884,0.9462,0.115044248,0.270677,0.842907,0.393939,1.142344
2025-09-11,東京ドーム,1,5,0.3443,0.7707,0.06,0.270833,0.706785,0.333333,0.873138
2025-09-11,東京ドーム,1,6,0.3214,0.7117,0.05859375,0.279762,0.778034,0.223881,0.489025
2025-09-11,東京ドーム,1,7,0.2667,0.6619,0.071090047,0.175573,0.537738,0.215385,0.722408
2025-09-11,東京ドーム,1,8,0.1176,0.2941,0.058823529,0.090909,0.181818,0.25,0.75
2025-09-11,東京ドーム,1,9,0.0976,0.1726,0.0,0.096774,0.221774,0.0,0.0
2025-09-11,甲子園,0,1,0.3377,0.7248,0.068111455,0.253425,0.669048,0.289855,0.772854
2025-09-11,甲子園,0,2,0.3292,0.6817,0.049868766,0.238579,0.636999,0.293706,0.725268
2025-09-11,甲子園,0,3,0.2707,0.7537,0.128865979,0.226891,0.930119,0.150943,0.601918
2025-09-11,甲子園,0,4,0.3036,0.7665,0.107142857,0.44,1.161481,0.137931,0.413793
2025-09-11,甲子園,0,5,0.3157,0.7118,0.070450098,0.255102,0.688488,0.296703,0.760573
2025-09-11,甲子園,0,6,0.2609,0.5991,0.065934066,0.283333,0.674194,0.115385,0.409341
2025-09-11,甲子園,0,7,0.0,0.0,0.0,0.29375,0.747032,0.0,0.0
2025-09-11,甲子園,0,8,0.2776,0.589,0.048192771,0.294118,0.723993,0.134146,0.424708
2025-09-11,甲子園,0,9,0.0556,0.1111,0.0,0.071429,0.142857,0.0,0.0
2025-09-11,甲子園,1,1,0.3448,0.6997,0.048275862,0.281046,0.699714,0.2723,0.697532
2025-09-11,甲子園,1,2,0.3215,0.6299,0.031971581,0.297491,0.699097,0.274611,0.654577
2025-09-11,甲子園,1,3,0.3365,0.7727,0.080213904,0.276596,0.788609,0.258216,0.809839
2025-09-11,甲子園,1,4,0.3471,0.9342,0.132841328,0.286689,0.987111,0.261538,0.830356
2025-09-11,甲子園,1,5,0.1111,0.1111,0.0,0.0,0.0,0.0,0.166667
2025-09-11,甲子園,1,6,0.32,0.6319,0.044444444,0.266667,0.740498,0.142857,0.372294
2025-09-11,甲子園,1,7,0.2632,0.5398,0.04519774,0.17,0.455455,0.22807,0.6
2025-09-11,甲子園,1,8,0.3054,0.5888,0.052054795,0.256684,0.727058,0.216216,0.599592
2025-09-11,甲子園,1,9,0.2083,0.4167,0.0,0.111111,0.222222,0.266667,0.533333
2025-09-11,神宮,0,1,0.3216,0.6798,0.061511424,0.282421,0.73879,0.269461,0.678119
2025-09-11,神宮,0,2,0.3149,0.6358,0.046583851,0.252632,0.637335,0.280899,0.653371
2025-09-11,神宮,0,3,0.312,0.7526,0.079569892,0.272446,0.755762,0.263158,0.682872
2025-09-11,神宮,0,4,0.366,0.8422,0.101648352,0.231884,0.777062,0.32,1.029752
2025-09-11,神宮,0,5,0.3115,0.7269,0.088167053,0.244526,0.734462,0.252101,0.672269
2025-09-11,神宮,0,6,0.2857,0.6306,0.048192771,0.26257,0.657246,0.209302,0.483087
2025-09-11,神宮,0,7,0.2655,0.6255,0.078947368,0.151515,0.56993,0.205882,0.722222
2025-09-11,神宮,0,8,0.2896,0.5855,0.046808511,0.223881,0.576803,0.271429,0.666234
2025-09-11,神宮,0,9,0.2,0.3111,0.0,0.125,0.347222,0.0,0.0
2025-09-11,神宮,1,1,0.2836,0.6707,0.089552239,0.257143,0.733333,0.185185,0.584656
2025-09-11,神宮,1,2,0.2727,0.5894,0.063492063,0.284483,0.682589,0.180328,0.431865
2025-09-11,神宮,1,3,0.3538,0.9056,0.121212121,0.294118,0.943439,0.26087,0.87291
2025-09-11,神宮,1,4,0.3048,0.8702,0.152439024,0.283951,0.973359,0.301587,1.251208
2025-09-11,神宮,1,5,0.2874,0.645,0.062626263,0.210884,0.565221,0.327044,0.886002
2025-09-11,神宮,1,6,0.3028,0.5957,0.054545455,0.238095,0.579832,0.228571,0.631359
2025-09-11,神宮,1,7,0.3082,0.5582,0.027322404,0.242718,0.584888,0.14,0.463333
2025-09-11,神宮,1,8,0.3154,0.5948,0.02359882,0.302564,0.724715,0.174757,0.4187
2025-09-11,神宮,1,9,0.0303,0.0303,0.0,0.0,0.043478,0.0,0.0
2025-09-11,ＺＯＺＯマリン,0,1,0.3144,0.7299,0.069892473,0.302419,0.741145,0.317308,0.75641
2025-09-11,ＺＯＺＯマリン,0,2,0.3535,0.7129,0.045454545,0.285714,0.712679,0.29771,0.733792
2025-09-11,ＺＯＺＯマリン,0,3,0.4147,0.8867,0.084615385,0.309353,0.950098,0.266667,0.756322
2025-09-11,ＺＯＺＯマリン,0,4,0.3346,0.6876,0.050583658,0.26087,0.712319,0.195122,0.643547
2025-09-11,ＺＯＺＯマリン,0,5,0.3841,0.7429,0.043181818,0.262097,0.707675,0.338583,0.834106
2025-09-11,ＺＯＺＯマリン,0,6,0.2944,0.6944,0.064587973,0.219331,0.716546,0.235294,0.642886
2025-09-11,ＺＯＺＯマリン,0,7,0.1957,0.4565,0.021276596,0.25,0.576577,0.0,0.0
2025-09-11,ＺＯＺＯマリン,0,8,0.2703,0.606,0.046666667,0.209877,0.542378,0.294118,0.791343
2025-09-11,ＺＯＺＯマリン,0,9,0.3215,0.7375,0.07204611,0.269036,0.73827,0.268908,0.755456
2025-09-11,ＺＯＺＯマリン,1,1,0.3077,0.6422,0.049342105,0.293269,0.691176,0.219178,0.510274
2025-09-11,ＺＯＺＯマリン,1,2,0.3258,0.7061,0.079320113,0.285068,0.715411,0.293578,0.728456
2025-09-11,ＺＯＺＯマリン,1,3,0.3571,0.7096,0.056842105,0.238683,0.630447,0.282209,0.804612
2025-09-11,ＺＯＺＯマリン,1,4,0.3012,0.6861,0.074303406,0.247475,0.74697,0.182796,0.553502
2025-09-11,ＺＯＺＯマリン,1,5,0.279,0.5694,0.050632911,0.183486,0.521692,0.28125,0.847756
2025-09-11,ＺＯＺＯマリン,1,6,0.2701,0.6101,0.065420561,0.241071,0.679929,0.22619,0.532913
2025-09-11,ＺＯＺＯマリン,1,7,0.3103,0.618,0.068965517,0.111111,0.222222,0.3125,0.858553
2025-09-11,ＺＯＺＯマリン,1,8,0.2718,0.6039,0.061281337,0.182243,0.523467,0.231405,0.695035
2025-09-11,ＺＯＺＯマリン,1,9,0.2545,0.5248,0.0433213,0.201299,0.499363,0.264368,0.666667
2025-09-12,エスコンフィールド,0,1,0.3253,0.7074,0.066954644,0.294118,0.752895,0.235294,0.628227
2025-09-12,エスコンフィールド,0,2,0.2792,0.51,0.008547009,0.24186,0.553228,0.21978,0.50978
2025-09-12,エスコンフィールド,0,3,0.3137,0.623,0.044736842,0.256522,0.688597,0.183673,0.477922
