team,name,Hand,AVG,HR,SLG,SB,IsoD,type_power,type_avg,type_speed,type_eye,type_all
ソフトバンク,甲斐拓也,右打,0.2558139534883721,5.0,0.37209302325581395,1.0,0.06164636397194534,0,0,0,0,0
ソフトバンク,川瀬晃,左打,0.2608695652173913,0.0,0.30434782608695654,2.0,0.033650982727814194,0,0,0,0,0
ソフトバンク,川村友斗,左打,0.2682926829268293,1.0,0.3902439024390244,3.0,0.06747374043083493,0,0,0,0,0
ソフトバンク,栗原陵矢,左打,0.2732447817836812,20.0,0.47058823529411764,2.0,0.06348991209386978,1,0,0,0,0
ソフトバンク,近藤健介,左打,0.31422018348623854,19.0,0.5206422018348624,11.0,0.1250321529623596,1,1,1,1,1
ソフトバンク,笹川吉康,左打,0.2857142857142857,1.0,0.42857142857142855,2.0,0.0,1,0,0,0,0
ソフトバンク,佐藤直樹,右打,0.19047619047619047,0.0,0.25,3.0,0.059523809523809534,0,0,0,0,0
ソフトバンク,周東佑京,左打,0.26869158878504673,2.0,0.3411214953271028,41.0,0.054648882307030355,0,0,1,0,0
ソフトバンク,スチュワート・ジュニア,右打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ソフトバンク,ダウンズ,右打,0.2727272727272727,1.0,0.4090909090909091,1.0,0.11188811188811193,1,0,0,1,0
ソフトバンク,谷川原健太,左打,0.4444444444444444,0.0,0.7777777777777778,0.0,0.05555555555555558,1,1,0,0,0
ソフトバンク,仲田慶介,両打,0.21428571428571427,0.0,0.21428571428571427,0.0,0.05238095238095239,0,0,0,0,0
ソフトバンク,中村晃,左打,0.22099447513812154,0.0,0.2430939226519337,0.0,0.07603522783217548,0,0,0,0,0
ソフトバンク,野村勇,右打,0.11627906976744186,0.0,0.11627906976744186,4.0,0.10821072615092549,0,0,0,1,0
ソフトバンク,野村大樹,右打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ソフトバンク,東浜巨,右打,0.0,0.0,0.0,0.0,0.3333333333333333,0,0,0,1,0
ソフトバンク,廣瀨隆太,右打,0.23300970873786409,2.0,0.3300970873786408,0.0,0.04626957054141517,0,0,0,0,0
ソフトバンク,牧原大成,左打,0.2833333333333333,2.0,0.37083333333333335,6.0,0.02466666666666667,0,0,1,0,0
ソフトバンク,正木智也,右打,0.26996197718631176,7.0,0.4296577946768061,1.0,0.03964656373895514,1,0,0,0,0
ソフトバンク,嶺井博希,右打,0.5,1.0,1.0,0.0,0.0,1,1,0,0,0
ソフトバンク,三森大貴,左打,0.2878787878787879,1.0,0.36363636363636365,2.0,0.04069264069264067,0,0,0,0,0
ソフトバンク,モイネロ,左打,0.25,0.0,0.25,0.0,0.0,0,0,0,0,0
ソフトバンク,柳田悠岐,左打,0.2864864864864865,4.0,0.4,3.0,0.11795795795795794,0,0,0,1,0
ソフトバンク,柳町達,左打,0.26851851851851855,4.0,0.4212962962962963,1.0,0.044786202511524376,1,0,1,0,0
ソフトバンク,山川穂高,右打,0.24727272727272728,34.0,0.48363636363636364,0.0,0.07023954768635618,1,0,0,0,0
ソフトバンク,吉田賢吾,右打,0.19230769230769232,0.0,0.19230769230769232,0.0,-0.0071225071225071435,0,0,0,0,0
ソフトバンク,リチャード,右打,0.22580645161290322,0.0,0.3225806451612903,0.0,0.04692082111436949,0,0,0,0,0
日本ハム,淺間大基,左打,0.27522935779816515,1.0,0.3577981651376147,4.0,0.060836215972326635,0,0,0,0,0
日本ハム,石井一成,左打,0.233502538071066,4.0,0.3604060913705584,2.0,0.04744984288131496,0,0,0,0,0
日本ハム,五十幡亮汰,左打,0.16071428571428573,0.0,0.19642857142857142,18.0,0.049369747899159655,0,0,1,0,0
日本ハム,伊藤大海,左打,0.25,0.0,0.25,0.0,0.0,0,0,0,0,0
日本ハム,今川優馬,右打,0.21052631578947367,0.0,0.2631578947368421,0.0,0.0,0,0,0,0,0
日本ハム,梅林優貴,右打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
日本ハム,江越大賀,右打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
日本ハム,加藤豪将,左打,0.1724137931034483,0.0,0.1896551724137931,0.0,0.0656814449917898,0,0,0,0,0
日本ハム,加藤貴之,左打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
日本ハム,金村尚真,右打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
日本ハム,上川畑大悟,左打,0.24806201550387597,1.0,0.29069767441860467,5.0,0.07249547578532262,0,0,0,0,0
日本ハム,北山亘基,右打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
日本ハム,清宮幸太郎,左打,0.3,15.0,0.5241379310344828,1.0,0.0738601823708207,1,1,0,0,0
日本ハム,郡司裕也,右打,0.2562358276643991,12.0,0.36961451247165533,2.0,0.06482756701862746,0,0,0,0,0
日本ハム,清水優心,右打,0.14285714285714285,0.0,0.21428571428571427,0.0,0.0,0,0,0,0,0
日本ハム,進藤勇也,右打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
日本ハム,スティーブンソン,左打,0.16129032258064516,0.0,0.1935483870967742,1.0,0.013312852022529437,0,0,0,0,0
日本ハム,鈴木健矢,左打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
日本ハム,田宮裕涼,左打,0.2768729641693811,3.0,0.3583061889250814,10.0,0.0574465624578378,0,0,0,0,0
日本ハム,中島卓也,左打,0.20512820512820512,0.0,0.23076923076923078,4.0,0.03877423389618512,0,0,0,0,0
日本ハム,奈良間大己,右打,0.17985611510791366,0.0,0.20863309352517986,2.0,0.01028472996250887,0,0,0,0,0
日本ハム,野村佑希,右打,0.2097902097902098,2.0,0.3146853146853147,2.0,0.04020979020979021,0,0,0,0,0
日本ハム,福田光輝,左打,0.35714285714285715,0.0,0.5,0.0,0.0,1,1,0,0,0
日本ハム,伏見寅威,右打,0.24242424242424243,0.0,0.2727272727272727,0.0,0.025017618040873824,0,0,0,0,0
日本ハム,古川裕大,左打,0.0,0.0,0.0,0.0,0.3333333333333333,0,0,0,1,0
日本ハム,細川凌平,左打,0.2222222222222222,0.0,0.24074074074074073,3.0,0.04444444444444445,0,0,0,0,0
日本ハム,細野晴希,左打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
日本ハム,マーフィー,右打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
日本ハム,マルティネス,右打,0.2340966921119593,13.0,0.40458015267175573,2.0,0.10141529045884681,1,0,1,1,1
日本ハム,松本剛,右打,0.23569794050343248,1.0,0.28832951945080093,20.0,0.043619756724712494,0,0,1,0,0
日本ハム,万波中正,右打,0.25196850393700787,18.0,0.4251968503937008,2.0,0.05794140597290204,1,0,0,0,0
日本ハム,水谷瞬,右打,0.2874617737003058,9.0,0.4434250764525994,4.0,0.04776549902696692,1,0,0,0,0
日本ハム,水野達稀,左打,0.21987951807228914,7.0,0.35542168674698793,9.0,0.030840943022811734,0,0,1,0,0
日本ハム,宮崎一樹,右打,0.2,0.0,0.2,0.0,0.1333333333333333,0,0,0,1,0
日本ハム,矢澤宏太,左打,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0,0,0,0,0
日本ハム,山﨑福也,左打,0.16666666666666666,0.0,0.16666666666666666,0.0,0.11904761904761904,0,0,0,1,0
日本ハム,レイエス,右打,0.28955223880597014,25.0,0.564179104477612,0.0,0.05827384815055159,1,0,0,0,0
ロッテ,愛斗,右打,0.18840579710144928,0.0,0.21739130434782608,0.0,0.05483744614179398,0,0,0,0,0
ロッテ,池田来翔,右打,0.1111111111111111,0.0,0.15555555555555556,0.0,0.019323671497584544,0,0,0,0,0
ロッテ,石川慎吾,右打,0.2111111111111111,1.0,0.2777777777777778,0.0,0.025448028673835138,0,0,0,0,0
ロッテ,上田希由翔,左打,0.25862068965517243,0.0,0.3103448275862069,0.0,0.04296661193212914,0,0,0,0,0
ロッテ,大下誠一郎,右打,0.15,0.0,0.2,0.0,0.04047619047619047,0,0,0,0,0
ロッテ,岡大海,右打,0.287292817679558,7.0,0.43370165745856354,11.0,0.08530333616659586,1,0,1,1,1
ロッテ,小川龍成,左打,0.2413793103448276,0.0,0.24904214559386972,10.0,0.0760268329998823,0,0,0,0,0
ロッテ,荻野貴司,右打,0.27918781725888325,1.0,0.3350253807106599,0.0,0.04138634542054259,0,0,0,0,0
ロッテ,小島和哉,左打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ロッテ,柿沼友哉,右打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ロッテ,角中勝也,左打,0.2804232804232804,3.0,0.4126984126984127,0.0,0.0806878306878307,1,0,0,1,0
ロッテ,佐々木朗希,右打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ロッテ,佐藤都志也,左打,0.2780487804878049,5.0,0.36341463414634145,4.0,0.04784407665505225,0,0,0,0,0
ロッテ,澤田圭佑,左打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ロッテ,ソト,右打,0.26883910386965376,21.0,0.45010183299389,0.0,0.06141919871337209,1,0,0,0,0
ロッテ,髙部瑛斗,左打,0.3,1.0,0.38076923076923075,10.0,0.047517730496453914,0,1,0,0,0
ロッテ,種市篤暉,右打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ロッテ,田村龍弘,右打,0.2,0.0,0.2714285714285714,0.0,0.0692307692307692,0,0,0,0,0
ロッテ,茶谷健太,右打,0.16666666666666666,0.0,0.18055555555555555,0.0,0.009009009009009028,0,0,0,0,0
ロッテ,寺地隆成,左打,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0,0,0,0,0
ロッテ,友杉篤輝,右打,0.2056338028169014,0.0,0.23380281690140844,11.0,0.0350079084130451,0,0,1,0,0
ロッテ,中村奨吾,右打,0.23404255319148937,4.0,0.31382978723404253,2.0,0.08349299183220732,0,0,0,1,0
ロッテ,西野勇士,右打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ロッテ,藤岡裕大,左打,0.2564102564102564,5.0,0.3525641025641026,0.0,0.09718090381073807,0,0,0,1,0
ロッテ,藤原恭大,左打,0.29004329004329005,2.0,0.3852813852813853,4.0,0.07394138428621189,0,1,1,0,0
ロッテ,ポランコ,左打,0.24278846153846154,23.0,0.45913461538461536,0.0,0.07558760683760682,1,0,0,0,0
ロッテ,松川虎生,右打,0.25,0.0,0.25,0.0,0.0,0,0,0,0,0
ロッテ,美馬学,左打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ロッテ,メルセデス,両打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ロッテ,安田尚憲,左打,0.22784810126582278,0.0,0.310126582278481,0.0,0.05376109413647606,0,0,0,0,0
ロッテ,山口航輝,右打,0.2,2.0,0.2823529411764706,1.0,0.04861878453038673,0,0,0,0,0
ロッテ,山本大斗,右打,0.1111111111111111,0.0,0.16666666666666666,0.0,0.04678362573099415,0,0,0,0,0
ロッテ,和田康士朗,左打,0.15,0.0,0.15,11.0,0.08529411764705883,0,0,1,1,0
楽天,浅村栄斗,右打,0.2526539278131635,14.0,0.3821656050955414,1.0,0.09336056494045969,0,0,0,1,0
楽天,阿部寿樹,右打,0.22707423580786026,9.0,0.4192139737991266,0.0,0.06492576419213972,1,0,0,0,0
楽天,石原彪,右打,0.17123287671232876,4.0,0.2876712328767123,0.0,0.06776083397949514,0,0,0,0,0
楽天,伊藤裕季也,右打,0.2608695652173913,2.0,0.3826086956521739,0.0,0.036651095939633505,0,0,0,0,0
楽天,入江大樹,右打,0.4166666666666667,0.0,0.4166666666666667,0.0,0.04487179487179488,1,1,0,0,0
楽天,内星龍,左打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
楽天,太田光,右打,0.1956521739130435,2.0,0.29130434782608694,2.0,0.04825026511134675,0,0,0,0,0
楽天,岡島豪郎,左打,0.2,1.0,0.275,0.0,0.10434782608695653,0,0,0,1,0
楽天,小郷裕哉,左打,0.25663716814159293,7.0,0.35752212389380533,32.0,0.08033631079756465,0,0,1,1,0
楽天,岸孝之,右打,0.0,0.0,0.0,0.0,0.5,0,0,0,1,0
楽天,黒川史陽,左打,0.23214285714285715,1.0,0.30357142857142855,0.0,0.051190476190476175,0,0,0,0,0
楽天,古謝樹,左打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
楽天,小深田大翔,左打,0.2288888888888889,3.0,0.2866666666666667,29.0,0.06688575899843505,0,0,1,0,0
楽天,島内宏明,左打,0.21374045801526717,0.0,0.25190839694656486,0.0,0.09344908446839298,0,0,0,1,0
楽天,鈴木大地,左打,0.2660098522167488,4.0,0.3472906403940887,0.0,0.05758565340122873,0,0,1,0,0
楽天,平良竜哉,右打,0.14285714285714285,0.0,0.14285714285714285,0.0,0.07453416149068323,0,0,0,0,0
楽天,辰見鴻之介,右打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
楽天,辰己涼介,左打,0.2942271880819367,7.0,0.41899441340782123,20.0,0.05871398838865155,1,1,1,0,1
楽天,田中和基,両打,0.12903225806451613,0.0,0.16129032258064516,0.0,0.0,0,0,0,0,0
楽天,田中貴也,左打,0.1,0.0,0.1,0.0,0.15,0,0,0,1,0
楽天,中島大輔,左打,0.22764227642276422,1.0,0.3333333333333333,1.0,0.030170223577235783,0,0,0,0,0
楽天,早川隆久,左打,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0,1,0,0,0
楽天,フランコ,右打,0.2183406113537118,8.0,0.34497816593886466,0.0,0.03268819523065036,0,0,0,0,0
楽天,藤井聖,左打,0.25,0.0,0.25,0.0,0.0,0,0,0,0,0
楽天,ポンセ,右打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
楽天,堀内謙伍,左打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
楽天,武藤敦貴,左打,0.2,0.0,0.2,0.0,0.0,0,0,0,0,0
楽天,村林一輝,右打,0.2413127413127413,6.0,0.3127413127413127,5.0,0.028760251387988628,0,0,0,0,0
楽天,茂木栄五郎,左打,0.2647058823529412,1.0,0.39705882352941174,0.0,0.04610492845786962,0,0,0,0,0
楽天,安田悠馬,左打,0.26229508196721313,2.0,0.36065573770491804,0.0,0.03457991803278687,0,0,0,0,0
楽天,山﨑剛,左打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
楽天,山田遥楓,右打,0.16,0.0,0.24,0.0,0.06222222222222221,0,0,0,0,0
楽天,渡邊佳明,左打,0.25,0.0,0.2647058823529412,0.0,0.052013422818791955,0,0,0,0,0
オリックス,東晃平,右打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
オリックス,安達了一,右打,0.21621621621621623,0.0,0.24324324324324326,0.0,0.07646671061305205,0,0,0,0,0
オリックス,池田陵真,右打,0.17391304347826086,0.0,0.17391304347826086,0.0,0.0,0,0,0,0,0
オリックス,石川亮,右打,0.14285714285714285,0.0,0.2857142857142857,0.0,0.10714285714285715,0,0,0,1,0
オリックス,エスピノーザ,右打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
オリックス,大里昂生,左打,0.23529411764705882,2.0,0.32679738562091504,5.0,0.06827731092436973,0,0,0,0,0
オリックス,大城滉二,右打,0.3076923076923077,0.0,0.38461538461538464,0.0,0.09230769230769231,0,1,0,1,0
オリックス,太田椋,右打,0.2882882882882883,6.0,0.4084084084084084,4.0,0.05143773910897198,1,0,0,0,0
オリックス,小田裕也,左打,0.21428571428571427,0.0,0.42857142857142855,0.0,0.05238095238095239,1,0,0,0,0
オリックス,来田涼斗,左打,0.21176470588235294,2.0,0.31176470588235294,4.0,0.051971557853910805,0,0,0,0,0
オリックス,宜保翔,左打,0.25,0.0,0.25,1.0,0.10714285714285715,0,0,0,1,0
オリックス,紅林弘太郎,右打,0.24731182795698925,2.0,0.3139784946236559,0.0,0.05754254097504957,0,0,0,0,0
オリックス,元謙太,右打,0.125,0.0,0.125,0.0,0.0,0,0,0,0,0
オリックス,ゴンザレス,両打,0.13114754098360656,1.0,0.18032786885245902,0.0,0.05346784363177806,0,0,0,0,0
オリックス,齋藤響介,右打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
オリックス,佐藤一磨,左打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
オリックス,佐野皓大,右打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
オリックス,杉澤龍,左打,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0,0,0,0,0
オリックス,杉本裕太郎,右打,0.2328767123287671,11.0,0.4155251141552511,1.0,0.060010316959935806,1,0,0,0,0
オリックス,セデーニョ,右打,0.2598684210526316,15.0,0.4375,0.0,0.060490860384494194,1,0,0,0,0
オリックス,髙島泰都,右打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
オリックス,田嶋大樹,左打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
オリックス,茶野篤政,左打,0.2692307692307692,0.0,0.34615384615384615,5.0,0.03434065934065933,0,0,0,0,0
オリックス,Ｔ－岡田,左打,0.125,0.0,0.125,0.0,0.09722222222222221,0,0,0,1,0
オリックス,トーマス,左打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
オリックス,頓宮裕真,右打,0.19678714859437751,7.0,0.3172690763052209,0.0,0.10666112726769145,0,0,0,1,0
オリックス,内藤鵬,右打,0.1,0.0,0.15,0.0,0.042857142857142844,0,0,0,0,0
オリックス,中川圭太,右打,0.23148148148148148,2.0,0.3148148148148148,3.0,0.041245791245791225,0,0,0,0,0
オリックス,西川龍馬,左打,0.2581888246628131,7.0,0.3468208092485549,11.0,0.035822064629382866,0,0,1,0,0
オリックス,西野真弘,左打,0.3,1.0,0.3535714285714286,3.0,0.05197368421052634,0,1,0,0,0
オリックス,野口智哉,左打,0.1111111111111111,1.0,0.25925925925925924,0.0,0.0888888888888889,0,0,0,1,0
オリックス,廣岡大志,右打,0.19444444444444445,0.0,0.25,2.0,0.06605975723622784,0,0,0,0,0
オリックス,福田周平,左打,0.2324561403508772,1.0,0.2807017543859649,7.0,0.08126934984520123,0,0,0,1,0
オリックス,福永奨,右打,0.18181818181818182,0.0,0.18181818181818182,0.0,0.03557312252964426,0,0,0,0,0
オリックス,宗佑磨,左打,0.23529411764705882,1.0,0.30103806228373703,3.0,0.04766408170985437,0,0,0,0,0
オリックス,森友哉,左打,0.2810126582278481,9.0,0.4151898734177215,6.0,0.08660222142204249,1,0,0,1,0
オリックス,山足達也,右打,0.13333333333333333,0.0,0.13333333333333333,2.0,0.14444444444444446,0,0,0,1,0
オリックス,横山聖哉,左打,0.15,0.0,0.175,0.0,0.0,0,0,0,0,0
オリックス,若月健矢,右打,0.20075757575757575,3.0,0.2765151515151515,0.0,0.034956709956709964,0,0,0,0,0
オリックス,渡部遼人,左打,0.18181818181818182,0.0,0.21212121212121213,4.0,0.07845579078455789,0,0,0,0,0
西武,アギラー,右打,0.20353982300884957,2.0,0.3008849557522124,0.0,0.07065372537824718,0,0,0,0,0
西武,今井達也,右打,0.0,0.0,0.0,0.0,0.25,0,0,0,1,0
西武,岡田雅利,右打,1.0,0.0,2.0,0.0,0.0,1,1,0,0,0
西武,奥村光一,右打,0.17721518987341772,0.0,0.20253164556962025,2.0,0.039652280006100354,0,0,0,0,0
西武,ガルシア,両打,0.13114754098360656,1.0,0.26229508196721313,0.0,0.10073651698740793,0,0,0,1,0
西武,金子侑司,両打,0.2109375,2.0,0.265625,3.0,0.06763392857142858,0,0,0,0,0
西武,岸潤一郎,右打,0.21602787456445993,6.0,0.3240418118466899,4.0,0.04384054648817165,0,0,0,0,0
西武,栗山巧,左打,0.22580645161290322,1.0,0.3225806451612903,0.0,0.13782991202346043,0,0,0,1,0
西武,源田壮亮,左打,0.26436781609195403,3.0,0.3371647509578544,12.0,0.04263397924018242,0,0,1,0,0
西武,コルデロ,左打,0.12857142857142856,1.0,0.2,0.0,0.022113502935420748,0,0,0,0,0
西武,古賀悠斗,右打,0.22764227642276422,3.0,0.2845528455284553,0.0,0.05807200929152148,0,0,0,0,0
西武,児玉亮涼,右打,0.18,0.0,0.3,5.0,0.08785714285714286,0,0,0,1,0
西武,佐藤龍世,右打,0.2440677966101695,7.0,0.3898305084745763,0.0,0.0863415601149767,0,0,0,1,0
西武,菅井信也,左打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
西武,鈴木将平,左打,0.19117647058823528,0.0,0.23529411764705882,1.0,0.04170024174053183,0,0,0,0,0
西武,隅田知一郎,左打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
西武,炭谷銀仁朗,右打,0.18823529411764706,0.0,0.23529411764705882,0.0,0.059076533839342193,0,0,0,0,0
西武,高木渉,左打,0.0,0.0,0.0,0.0,0.125,0,0,0,1,0
西武,髙橋光成,右打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
西武,髙松渡,左打,0.0,0.0,0.0,8.0,0.0,0,0,0,0,0
西武,滝澤夏央,左打,0.1864406779661017,0.0,0.2288135593220339,3.0,0.05765381022287469,0,0,0,0,0
西武,武内夏暉,左打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
西武,柘植世那,右打,0.16666666666666666,0.0,0.19047619047619047,0.0,0.0378787878787879,0,0,0,0,0
西武,外崎修汰,右打,0.22706422018348624,7.0,0.33715596330275227,11.0,0.08467667050477287,0,0,1,1,0
西武,中村剛也,右打,0.19148936170212766,7.0,0.3723404255319149,1.0,0.0621691748832382,0,0,0,0,0
西武,西川愛也,左打,0.2268370607028754,6.0,0.33226837060702874,8.0,0.03600281845120312,0,0,0,0,0
西武,野村大樹,右打,0.2247191011235955,5.0,0.4101123595505618,1.0,0.08069961808822718,1,0,1,1,1
西武,長谷川信哉,右打,0.18269230769230768,2.0,0.2403846153846154,10.0,0.09081196581196585,0,0,0,1,0
西武,平井克典,右打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
西武,平沼翔太,左打,0.26515151515151514,0.0,0.3333333333333333,0.0,0.05174989329918911,0,0,0,0,0
西武,蛭間拓哉,左打,0.21962616822429906,1.0,0.2803738317757009,3.0,0.04674937762722933,0,0,0,0,0
西武,ブランドン,右打,0.1875,0.0,0.1875,0.0,0.09027777777777779,0,0,0,1,0
西武,古市尊,右打,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0
西武,牧野翔矢,左打,0.05,0.0,0.05,0.0,0.0,0,0,0,0,0
西武,松原聖弥,左打,0.12307692307692308,0.0,0.18461538461538463,1.0,0.06263736263736264,0,0,0,0,0
西武,村田怜音,右打,0.23076923076923078,0.0,0.23076923076923078,0.0,0.0,0,0,0,0,0
西武,元山飛優,左打,0.14285714285714285,1.0,0.2077922077922078,0.0,0.03214285714285714,0,0,0,0,0
西武,山野辺翔,右打,0.2125,0.0,0.275,6.0,0.046323529411764736,0,0,0,0,0
西武,山村崇嘉,左打,0.21890547263681592,2.0,0.2835820895522388,1.0,0.049276345545002265,0,0,0,0,0
西武,陽川尚将,右打,0.13333333333333333,0.0,0.13333333333333333,0.0,0.0787878787878788,0,0,0,0,0
西武,與座海人,右打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
西武,若林楽人,右打,0.12903225806451613,3.0,0.27419354838709675,2.0,0.027217741935483875,0,0,0,0,0
西武,渡部健人,右打,0.030303030303030304,0.0,0.030303030303030304,0.0,0.12759170653907495,0,0,0,1,0
西武,渡邉勇太朗,右打,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
NPB,LEAGUE_AVERAGE,右打,0.24294370773689292,1.3829787234042554,0.34388337577939754,1.1631205673758864,0.06068263772697172,0,0,0,0,0
