game_date,game_id,team_id,target_game_runs,n_offensive_innings,opponent_team_id,top_bottom,home_away,stadium_id,starting_pitcher_id,current_pitcher_id,team_avg_runs_7d,opponent_avg_runs_7d,opponent_avg_runs_allowed_7d,opponent_starter_era,pitcher_era_before_inning,game_date_dt,top_bottom_cat,team_avg_runs_7d_bin,opponent_avg_runs_7d_bin,opponent_avg_runs_allowed_7d_bin,opponent_starter_era_bin,pitcher_era_before_inning_bin
2025/6/18,il2025061803,ＤｅＮＡ,4,8,西武,1,Home,横浜,P_0176,P_0176,1.6666666666666667,2.333333333333333,1.0,7.5246,7.5246,2025-06-18,bottom,low,low,low_allowed,very_high,very_high
2025/6/18,il2025061804,オリックス,3,9,中日,0,Away,バンテリンドーム,P_0215,P_0215,4.333333333333333,2.333333333333333,3.0,8.8163,8.8163,2025-06-18,top,high,low,mid_allowed,very_high,very_high
2025/6/18,il2025061804,中日,6,8,オリックス,1,Home,バンテリンドーム,P_0075,P_0075,2.333333333333333,4.333333333333333,2.6666666666666665,8.3455,8.3455,2025-06-18,bottom,low,high,mid_allowed,very_high,very_high
2025/6/18,il2025061805,ロッテ,1,9,阪神,0,Away,甲子園,P_0162,P_0162,3.333333333333333,2.0,3.5,6.6667,6.6667,2025-06-18,top,mid,low,mid_allowed,very_high,very_high
2025/6/18,il2025061805,阪神,8,8,ロッテ,1,Home,甲子園,P_0171,P_0171,2.0,3.333333333333333,4.0,4.32,4.32,2025-06-18,bottom,low,mid,high_allowed,average,average
2025/6/18,il2025061806,ソフトバンク,4,9,広島,0,Away,マツダスタジアム,P_0139,P_0139,2.833333333333333,3.8333333333333335,4.0,7.9325,7.9325,2025-06-18,top,mid,mid,high_allowed,very_high,very_high
2025/6/18,il2025061806,広島,8,8,ソフトバンク,1,Home,マツダスタジアム,P_0151,P_0151,3.8333333333333335,2.833333333333333,1.8333333333333333,7.7143,7.7143,2025-06-18,bottom,mid,mid,low_allowed,very_high,very_high
2025/6/19,il2025061901,日本ハム,4,9,巨人,0,Away,東京ドーム,P_0015,P_0015,4.333333333333333,1.6666666666666667,3.6666666666666665,7.0777,7.0777,2025-06-19,top,high,low,mid_allowed,very_high,very_high
2025/6/19,il2025061901,巨人,1,9,日本ハム,1,Home,東京ドーム,P_0150,P_0150,1.6666666666666667,4.333333333333333,2.833333333333333,7.2,7.2,2025-06-19,bottom,low,high,mid_allowed,very_high,very_high
2025/6/19,il2025061902,楽天,3,9,ヤクルト,0,Away,神宮,P_0241,P_0241,4.166666666666667,3.333333333333333,4.333333333333333,7.9811,7.9811,2025-06-19,top,high,mid,high_allowed,very_high,very_high
2025/6/19,il2025061902,ヤクルト,1,9,楽天,1,Home,神宮,P_0163,P_0163,3.333333333333333,4.166666666666667,2.333333333333333,5.4,5.4,2025-06-19,bottom,mid,high,low_allowed,high,high
2025/6/19,il2025061903,西武,2,9,ＤｅＮＡ,0,Away,横浜,P_0011,P_0011,2.1666666666666665,1.6666666666666667,3.5,7.1031,7.1031,2025-06-19,top,low,low,mid_allowed,very_high,very_high
2025/6/19,il2025061903,ＤｅＮＡ,1,9,西武,1,Home,横浜,P_0065,P_0065,1.6666666666666667,2.1666666666666665,1.3333333333333333,6.1132,6.1132,2025-06-19,bottom,low,low,low_allowed,very_high,very_high
2025/6/19,il2025061904,オリックス,6,9,中日,0,Away,バンテリンドーム,P_0219,P_0219,4.833333333333333,2.0,2.6666666666666665,10.0511,10.0511,2025-06-19,top,high,low,mid_allowed,very_high,very_high
2025/6/19,il2025061904,中日,1,9,オリックス,1,Home,バンテリンドーム,P_0194,P_0194,2.0,4.833333333333333,3.0,5.94,5.94,2025-06-19,bottom,low,high,mid_allowed,high,high
2025/6/19,il2025061905,ロッテ,0,9,阪神,0,Away,甲子園,P_0160,P_0160,3.1666666666666665,3.0,3.1666666666666665,6.283,6.283,2025-06-19,top,mid,mid,mid_allowed,very_high,very_high
2025/6/19,il2025061905,阪神,2,8,ロッテ,1,Home,甲子園,P_0128,P_0128,3.0,3.1666666666666665,4.333333333333333,8.6949,8.6949,2025-06-19,bottom,mid,mid,high_allowed,very_high,very_high
2025/6/19,il2025061906,ソフトバンク,16,9,広島,0,Away,マツダスタジアム,P_0181,P_0181,3.0,4.166666666666667,4.333333333333333,7.5,7.5,2025-06-19,top,mid,high,high_allowed,very_high,very_high
2025/6/19,il2025061906,広島,2,9,ソフトバンク,1,Home,マツダスタジアム,P_0085,P_0085,4.166666666666667,3.0,2.0,3.9273,3.9273,2025-06-19,bottom,high,mid,low_allowed,average,average
2025/6/20,il2025062001,西武,1,9,巨人,0,Away,東京ドーム,P_0040,P_0040,1.8333333333333333,1.8333333333333333,4.333333333333333,7.3052,7.3052,2025-06-20,top,low,low,high_allowed,very_high,very_high
2025/6/20,il2025062001,巨人,2,8,西武,1,Home,東京ドーム,P_0111,P_0111,1.8333333333333333,1.8333333333333333,1.3333333333333333,7.7002,7.7002,2025-06-20,bottom,low,low,low_allowed,very_high,very_high
2025/6/20,il2025062002,オリックス,10,10,ヤクルト,0,Away,神宮,P_0155,P_0155,5.166666666666667,3.333333333333333,3.8333333333333335,8.0224,8.0224,2025-06-20,top,high,mid,mid_allowed,very_high,very_high
2025/6/20,il2025062002,ヤクルト,8,10,オリックス,1,Home,神宮,P_0167,P_0167,3.333333333333333,5.166666666666667,2.833333333333333,7.4118,7.4118,2025-06-20,bottom,mid,high,mid_allowed,very_high,very_high
2025/6/20,il2025062003,ロッテ,6,9,ＤｅＮＡ,0,Away,横浜,P_0161,P_0161,2.333333333333333,1.5,3.1666666666666665,6.8083,6.8083,2025-06-20,top,low,low,mid_allowed,very_high,very_high
2025/6/20,il2025062003,ＤｅＮＡ,1,9,ロッテ,1,Home,横浜,P_0166,P_0166,1.5,2.333333333333333,4.0,8.8043,8.8043,2025-06-20,bottom,low,low,high_allowed,very_high,very_high
2025/6/20,il2025062004,日本ハム,1,9,中日,0,Away,バンテリンドーム,P_0158,P_0158,4.0,2.1666666666666665,3.0,7.1921,7.1921,2025-06-20,top,high,low,mid_allowed,very_high,very_high
2025/6/20,il2025062004,中日,0,9,日本ハム,1,Home,バンテリンドーム,P_0271,P_0136,2.1666666666666665,4.0,2.833333333333333,9.0,9.0,2025-06-20,bottom,low,high,mid_allowed,very_high,very_high
2025/6/20,il2025062005,ソフトバンク,2,10,阪神,0,Away,甲子園,P_0019,P_0019,5.666666666666667,3.1666666666666665,2.5,6.48,6.48,2025-06-20,top,very_high,mid,mid_allowed,very_high,very_high
2025/6/20,il2025062005,阪神,1,10,ソフトバンク,1,Home,甲子園,P_0137,P_0137,3.1666666666666665,5.666666666666667,2.333333333333333,3.7241,3.7241,2025-06-20,bottom,mid,very_high,low_allowed,average,average
2025/6/20,il2025062006,楽天,4,9,広島,0,Away,マツダスタジアム,P_0018,P_0018,4.0,3.8333333333333335,6.166666666666667,7.9412,7.9412,2025-06-20,top,high,mid,very_high_allowed,very_high,very_high
2025/6/20,il2025062006,広島,0,9,楽天,1,Home,マツダスタジアム,P_0293,P_0027,3.8333333333333335,4.0,2.5,7.0714,7.0714,2025-06-20,bottom,mid,high,mid_allowed,very_high,very_high
2025/6/21,il2025062101,西武,2,9,巨人,0,Away,東京ドーム,P_0212,P_0212,1.8333333333333333,1.6666666666666667,3.333333333333333,6.986,6.986,2025-06-21,top,low,low,mid_allowed,very_high,very_high
2025/6/21,il2025062101,巨人,5,8,西武,1,Home,東京ドーム,P_0221,P_0221,1.6666666666666667,1.8333333333333333,1.3333333333333333,4.5,4.5,2025-06-21,bottom,low,low,low_allowed,high,high
2025/6/21,il2025062102,オリックス,2,9,ヤクルト,0,Away,神宮,P_0041,P_0041,5.666666666666667,4.0,4.666666666666667,8.0636,8.0636,2025-06-21,top,very_high,high,high_allowed,very_high,very_high
2025/6/21,il2025062102,ヤクルト,5,8,オリックス,1,Home,神宮,P_0026,P_0026,4.0,5.666666666666667,3.6666666666666665,7.7564,7.7564,2025-06-21,bottom,high,very_high,mid_allowed,very_high,very_high
2025/6/21,il2025062103,ロッテ,0,9,ＤｅＮＡ,0,Away,横浜,P_0144,P_0144,2.5,1.5,3.5,8.5145,8.5145,2025-06-21,top,mid,low,mid_allowed,very_high,very_high
2025/6/21,il2025062103,ＤｅＮＡ,5,8,ロッテ,1,Home,横浜,P_0275,P_0275,1.5,2.5,3.5,,,2025-06-21,bottom,low,mid,mid_allowed,unknown,unknown
2025/6/21,il2025062104,日本ハム,3,9,中日,0,Away,バンテリンドーム,P_0012,P_0012,3.8333333333333335,1.8333333333333333,3.0,7.7026,7.7026,2025-06-21,top,mid,low,mid_allowed,very_high,very_high
2025/6/21,il2025062104,中日,2,9,日本ハム,1,Home,バンテリンドーム,P_0066,P_0066,1.8333333333333333,3.8333333333333335,1.8333333333333333,7.2321,7.2321,2025-06-21,bottom,low,mid,low_allowed,very_high,very_high
2025/6/21,il2025062105,ソフトバンク,0,9,阪神,0,Away,甲子園,P_0220,P_0220,5.333333333333333,3.0,2.333333333333333,7.2776,7.2776,2025-06-21,top,high,mid,low_allowed,very_high,very_high
2025/6/21,il2025062105,阪神,3,8,ソフトバンク,1,Home,甲子園,P_0127,P_0127,3.0,5.333333333333333,2.333333333333333,7.082,7.082,2025-06-21,bottom,mid,high,low_allowed,very_high,very_high
2025/6/21,il2025062106,楽天,3,9,広島,0,Away,マツダスタジアム,P_0057,P_0057,4.166666666666667,2.833333333333333,6.5,7.533,7.533,2025-06-21,top,high,mid,very_high_allowed,very_high,very_high
2025/6/21,il2025062106,広島,8,8,楽天,1,Home,マツダスタジアム,P_0084,P_0084,2.833333333333333,4.166666666666667,2.1666666666666665,9.0,9.0,2025-06-21,bottom,mid,high,low_allowed,very_high,very_high
2025/6/22,il2025062201,西武,5,9,巨人,0,Away,東京ドーム,P_0001,P_0001,1.8333333333333333,2.333333333333333,3.333333333333333,9.2669,9.2669,2025-06-22,top,low,low,mid_allowed,very_high,very_high
2025/6/22,il2025062201,巨人,0,9,西武,1,Home,東京ドーム,P_0244,P_0244,2.333333333333333,1.8333333333333333,2.0,9.3913,9.3913,2025-06-22,bottom,low,low,low_allowed,very_high,very_high
2025/6/22,il2025062202,オリックス,4,9,ヤクルト,0,Away,神宮,P_0278,P_0278,5.666666666666667,4.0,5.0,11.6379,11.6379,2025-06-22,top,very_high,high,high_allowed,very_high,very_high
2025/6/22,il2025062202,ヤクルト,2,9,オリックス,1,Home,神宮,P_0154,P_0154,4.0,5.666666666666667,4.333333333333333,8.5909,8.5909,2025-06-22,bottom,high,very_high,high_allowed,very_high,very_high
2025/6/22,il2025062203,ロッテ,10,9,ＤｅＮＡ,0,Away,横浜,P_0050,P_0050,2.5,2.333333333333333,2.833333333333333,8.5161,8.5161,2025-06-22,top,mid,low,mid_allowed,very_high,very_high
2025/6/22,il2025062203,ＤｅＮＡ,9,9,ロッテ,1,Home,横浜,P_0086,P_0086,2.333333333333333,2.5,3.5,7.1321,7.1321,2025-06-22,bottom,low,mid,mid_allowed,very_high,very_high
2025/6/22,il2025062204,日本ハム,1,9,中日,0,Away,バンテリンドーム,P_0051,P_0051,3.5,2.0,3.1666666666666665,8.1761,8.1761,2025-06-22,top,mid,low,mid_allowed,very_high,very_high
2025/6/22,il2025062204,中日,4,8,日本ハム,1,Home,バンテリンドーム,P_0025,P_0025,2.0,3.5,2.1666666666666665,7.6304,7.6304,2025-06-22,bottom,low,mid,low_allowed,very_high,very_high
2025/6/22,il2025062205,ソフトバンク,3,9,阪神,0,Away,甲子園,P_0108,P_0108,4.666666666666667,2.833333333333333,1.5,7.4505,7.4505,2025-06-22,top,high,mid,low_allowed,very_high,very_high
2025/6/22,il2025062205,阪神,1,9,ソフトバンク,1,Home,甲子園,P_0131,P_0131,2.833333333333333,4.666666666666667,2.833333333333333,7.9024,7.9024,2025-06-22,bottom,mid,high,mid_allowed,very_high,very_high
2025/6/22,il2025062206,楽天,2,9,広島,0,Away,マツダスタジアム,P_0326,P_0062,3.8333333333333335,4.166666666666667,6.166666666666667,8.0243,8.0243,2025-06-22,top,mid,high,very_high_allowed,very_high,very_high
2025/6/22,il2025062206,広島,5,8,楽天,1,Home,マツダスタジアム,P_0183,P_0183,4.166666666666667,3.8333333333333335,2.833333333333333,7.3125,7.3125,2025-06-22,bottom,high,mid,mid_allowed,very_high,very_high
2025/6/24,il2025062407,巨人,4,9,ロッテ,0,Away,ＺＯＺＯマリン,P_0237,P_0237,1.8333333333333333,3.333333333333333,4.333333333333333,2.0769,2.0769,2025-06-24,top,low,mid,high_allowed,excellent,excellent
2025/6/24,il2025062407,ロッテ,6,8,巨人,1,Home,ＺＯＺＯマリン,P_0198,P_0198,3.333333333333333,1.8333333333333333,2.833333333333333,7.9803,7.9803,2025-06-24,bottom,mid,low,mid_allowed,very_high,very_high
2025/6/27,cl2025062701,ＤｅＮＡ,0,9,巨人,0,Away,東京ドーム,P_0015,P_0015,5.0,2.75,3.5,6.6264,6.6264,2025-06-27,top,high,mid,mid_allowed,very_high,very_high
2025/6/27,cl2025062701,巨人,4,8,ＤｅＮＡ,1,Home,東京ドーム,P_0161,P_0161,2.75,5.0,5.333333333333333,7.2837,7.2837,2025-06-27,bottom,mid,high,high_allowed,very_high,very_high
2025/6/27,cl2025062702,阪神,3,9,ヤクルト,0,Away,神宮,P_0174,P_0174,1.6666666666666667,5.0,5.333333333333333,8.4578,8.4578,2025-06-27,top,low,high,high_allowed,very_high,very_high
2025/6/27,cl2025062702,ヤクルト,4,9,阪神,1,Home,神宮,P_0019,P_0019,5.0,1.6666666666666667,1.6666666666666667,6.0,6.0,2025-06-27,bottom,high,low,low_allowed,very_high,very_high
2025/6/27,cl2025062703,広島,2,9,中日,0,Away,バンテリンドーム,P_0158,P_0158,4.333333333333333,2.0,1.6666666666666667,7.1053,7.1053,2025-06-27,top,high,low,low_allowed,very_high,very_high
2025/6/27,cl2025062703,中日,3,8,広島,1,Home,バンテリンドーム,P_0018,P_0018,2.0,4.333333333333333,3.0,6.4377,6.4377,2025-06-27,bottom,low,high,mid_allowed,very_high,very_high
2025/6/27,pl2025062704,日本ハム,5,9,西武,0,Away,ベルーナドーム,P_0024,P_0024,1.6666666666666667,2.6666666666666665,2.333333333333333,5.6382,5.6382,2025-06-27,top,low,mid,low_allowed,high,high
2025/6/27,pl2025062704,西武,2,9,日本ハム,1,Home,ベルーナドーム,P_0271,P_0136,2.6666666666666665,1.6666666666666667,2.0,7.1053,7.1053,2025-06-27,bottom,mid,low,low_allowed,very_high,very_high
2025/6/27,pl2025062705,ソフトバンク,6,9,ロッテ,0,Away,ＺＯＺＯマリン,P_0128,P_0128,1.6666666666666667,5.5,4.75,9.4701,9.4701,2025-06-27,top,low,very_high,high_allowed,very_high,very_high
2025/6/27,pl2025062705,ロッテ,3,9,ソフトバンク,1,Home,ＺＯＺＯマリン,P_0137,P_0137,5.5,1.6666666666666667,1.6666666666666667,6.2373,6.2373,2025-06-27,bottom,very_high,low,low_allowed,very_high,very_high
2025/6/27,pl2025062706,楽天,2,9,オリックス,0,Away,京セラドーム大阪,P_0075,P_0075,3.0,5.333333333333333,5.0,7.9791,7.9791,2025-06-27,top,mid,high,high_allowed,very_high,very_high
2025/6/27,pl2025062706,オリックス,10,8,楽天,1,Home,京セラドーム大阪,P_0293,P_0027,5.333333333333333,3.0,4.333333333333333,6.8727,6.8727,2025-06-27,bottom,high,mid,high_allowed,very_high,very_high
2025/6/28,cl2025062801,ＤｅＮＡ,0,9,巨人,0,Away,東京ドーム,P_0212,P_0212,4.666666666666667,3.25,3.25,6.2791,6.2791,2025-06-28,top,high,mid,mid_allowed,very_high,very_high
2025/6/28,cl2025062801,巨人,5,8,ＤｅＮＡ,1,Home,東京ドーム,P_0050,P_0050,3.25,4.666666666666667,4.666666666666667,7.6737,7.6737,2025-06-28,bottom,mid,high,high_allowed,very_high,very_high
2025/6/28,cl2025062802,阪神,2,9,ヤクルト,0,Away,神宮,P_0111,P_0097,2.333333333333333,3.6666666666666665,3.0,7.1053,7.1053,2025-06-28,top,low,mid,mid_allowed,very_high,very_high
2025/6/28,cl2025062802,ヤクルト,0,9,阪神,1,Home,神宮,P_0160,P_0160,3.6666666666666665,2.333333333333333,2.333333333333333,6.4528,6.4528,2025-06-28,bottom,mid,low,low_allowed,very_high,very_high
2025/6/28,cl2025062803,広島,2,9,中日,0,Away,バンテリンドーム,P_0215,P_0215,5.0,3.0,2.0,7.2371,7.2371,2025-06-28,top,high,mid,low_allowed,very_high,very_high
2025/6/28,cl2025062803,中日,1,9,広島,1,Home,バンテリンドーム,P_0156,P_0156,3.0,5.0,2.6666666666666665,7.2829,7.2829,2025-06-28,bottom,mid,high,mid_allowed,very_high,very_high
2025/6/28,pl2025062804,日本ハム,2,9,西武,0,Away,ベルーナドーム,P_0176,P_0176,3.0,3.0,3.333333333333333,6.7284,6.7284,2025-06-28,top,mid,mid,mid_allowed,very_high,very_high
2025/6/28,pl2025062804,西武,3,8,日本ハム,1,Home,ベルーナドーム,P_0170,P_0170,3.0,3.0,2.6666666666666665,7.5,7.5,2025-06-28,bottom,mid,mid,mid_allowed,very_high,very_high
2025/6/28,pl2025062805,ソフトバンク,0,9,ロッテ,0,Away,ＺＯＺＯマリン,P_0166,P_0166,3.0,4.75,6.0,7.875,7.875,2025-06-28,top,mid,high,very_high_allowed,very_high,very_high
2025/6/28,pl2025062805,ロッテ,5,8,ソフトバンク,1,Home,ＺＯＺＯマリン,P_0127,P_0127,4.75,3.0,2.333333333333333,7.1871,7.1871,2025-06-28,bottom,high,mid,low_allowed,very_high,very_high
2025/6/28,pl2025062806,楽天,3,9,オリックス,0,Away,京セラドーム大阪,P_0194,P_0194,2.333333333333333,5.333333333333333,3.0,7.2087,7.2087,2025-06-28,top,low,high,mid_allowed,very_high,very_high
2025/6/28,pl2025062806,オリックス,7,8,楽天,1,Home,京セラドーム大阪,P_0175,P_0175,5.333333333333333,2.333333333333333,7.666666666666667,7.9412,7.9412,2025-06-28,bottom,high,low,very_high_allowed,very_high,very_high
2025/6/29,cl2025062901,ＤｅＮＡ,0,9,巨人,0,Away,東京ドーム,P_0040,P_0040,3.0,3.25,2.75,6.6336,6.6336,2025-06-29,top,mid,mid,mid_allowed,very_high,very_high
2025/6/29,cl2025062901,巨人,1,8,ＤｅＮＡ,1,Home,東京ドーム,P_0135,P_0135,3.25,3.0,6.333333333333333,7.2876,7.2876,2025-06-29,bottom,mid,mid,very_high_allowed,very_high,very_high
2025/6/29,cl2025062902,阪神,6,9,ヤクルト,0,Away,神宮,P_0241,P_0241,2.0,2.0,3.0,7.8158,7.8158,2025-06-29,top,low,low,mid_allowed,very_high,very_high
2025/6/29,cl2025062902,ヤクルト,0,9,阪神,1,Home,神宮,P_0162,P_0162,2.0,2.0,2.333333333333333,0.0,0.0,2025-06-29,bottom,low,low,low_allowed,excellent,excellent
2025/6/29,cl2025062903,広島,2,9,中日,0,Away,バンテリンドーム,P_0051,P_0051,3.0,2.6666666666666665,1.6666666666666667,7.3828,7.3828,2025-06-29,top,mid,mid,low_allowed,very_high,very_high
2025/6/29,cl2025062903,中日,1,9,広島,1,Home,バンテリンドーム,P_0280,P_0280,2.6666666666666665,3.0,2.0,,,2025-06-29,bottom,mid,mid,low_allowed,unknown,unknown
2025/6/29,pl2025062904,日本ハム,2,9,西武,0,Away,ベルーナドーム,P_0065,P_0065,2.6666666666666665,3.333333333333333,2.333333333333333,7.3286,7.3286,2025-06-29,top,mid,mid,low_allowed,very_high,very_high
2025/6/29,pl2025062904,西武,1,9,日本ハム,1,Home,ベルーナドーム,P_0226,P_0226,3.333333333333333,2.6666666666666665,3.0,5.3554,5.3554,2025-06-29,bottom,mid,mid,mid_allowed,high,high
2025/6/29,pl2025062905,ソフトバンク,2,9,ロッテ,0,Away,ＺＯＺＯマリン,P_0171,P_0171,3.0,6.0,4.75,7.2371,7.2371,2025-06-29,top,mid,very_high,high_allowed,very_high,very_high
2025/6/29,pl2025062905,ロッテ,1,9,ソフトバンク,1,Home,ＺＯＺＯマリン,P_0208,P_0208,6.0,3.0,3.0,6.3,6.3,2025-06-29,bottom,very_high,mid,mid_allowed,very_high,very_high
2025/6/29,pl2025062906,楽天,4,9,オリックス,0,Away,京セラドーム大阪,P_0011,P_0235,2.333333333333333,7.0,2.333333333333333,7.2593,7.2593,2025-06-29,top,low,very_high,low_allowed,very_high,very_high
2025/6/29,pl2025062906,オリックス,2,9,楽天,1,Home,京セラドーム大阪,P_0183,P_0183,7.0,2.333333333333333,7.333333333333333,8.5909,8.5909,2025-06-29,bottom,very_high,low,very_high_allowed,very_high,very_high
2025/7/1,cl2025070101,中日,2,9,ＤｅＮＡ,0,Away,横浜,P_0011,P_0011,1.6666666666666667,0.0,3.333333333333333,7.2409,7.2409,2025-07-01,top,low,low,mid_allowed,very_high,very_high
2025/7/1,cl2025070101,ＤｅＮＡ,3,8,中日,1,Home,横浜,P_0229,P_0229,0.0,1.6666666666666667,2.0,5.9559,5.9559,2025-07-01,bottom,low,low,low_allowed,high,high
2025/7/1,cl2025070102,巨人,1,9,阪神,0,Away,甲子園,P_0134,P_0134,3.5,3.6666666666666665,1.3333333333333333,7.4223,7.4223,2025-07-01,top,mid,mid,low_allowed,very_high,very_high
2025/7/1,cl2025070102,阪神,2,8,巨人,1,Home,甲子園,P_0198,P_0198,3.6666666666666665,3.5,1.5,9.5806,9.5806,2025-07-01,bottom,mid,mid,low_allowed,very_high,very_high
2025/7/1,cl2025070103,ヤクルト,2,12,広島,0,Away,マツダスタジアム,P_0057,P_0057,1.3333333333333333,2.0,1.6666666666666667,6.331,6.331,2025-07-01,top,low,low,low_allowed,very_high,very_high
2025/7/1,cl2025070103,広島,2,12,ヤクルト,1,Home,マツダスタジアム,P_0041,P_0041,2.0,1.3333333333333333,3.6666666666666665,8.1509,8.1509,2025-07-01,bottom,low,low,mid_allowed,very_high,very_high
2025/7/1,pl2025070104,ロッテ,0,9,楽天,0,Away,楽天モバイルパーク,P_0242,P_0242,3.75,3.0,6.333333333333333,7.8099,7.8099,2025-07-01,top,mid,mid,very_high_allowed,very_high,very_high
2025/7/1,pl2025070104,楽天,6,8,ロッテ,1,Home,楽天モバイルパーク,P_0086,P_0086,3.0,3.75,3.0,7.1149,7.1149,2025-07-01,bottom,mid,mid,mid_allowed,very_high,very_high
2025/7/1,pl2025070105,オリックス,3,9,西武,0,Away,沖縄セルラー那覇,P_0221,P_0221,6.333333333333333,2.0,3.0,6.3893,6.3893,2025-07-01,top,very_high,low,mid_allowed,very_high,very_high
2025/7/1,pl2025070105,西武,0,9,オリックス,1,Home,沖縄セルラー那覇,P_0167,P_0167,2.0,6.333333333333333,3.0,8.424,8.424,2025-07-01,bottom,low,very_high,mid_allowed,very_high,very_high
2025/7/1,pl2025070106,日本ハム,0,9,ソフトバンク,0,Away,東京ドーム,P_0033,P_0033,3.0,2.6666666666666665,3.0,8.3077,8.3077,2025-07-01,top,mid,mid,mid_allowed,very_high,very_high
2025/7/1,pl2025070106,ソフトバンク,1,8,日本ハム,1,Home,東京ドーム,P_0150,P_0150,2.6666666666666665,3.0,2.0,6.7,6.7,2025-07-01,bottom,mid,mid,low_allowed,very_high,very_high
2025/7/2,cl2025070201,中日,3,9,ＤｅＮＡ,0,Away,横浜,P_0103,P_0103,1.75,0.75,3.0,6.9775,6.9775,2025-07-02,top,low,low,mid_allowed,very_high,very_high
2025/7/2,cl2025070201,ＤｅＮＡ,4,8,中日,1,Home,横浜,P_0012,P_0012,0.75,1.75,2.25,8.2174,8.2174,2025-07-02,bottom,low,low,low_allowed,very_high,very_high
2025/7/2,cl2025070202,巨人,0,9,阪神,0,Away,甲子園,P_0220,P_0220,2.75,3.25,1.25,6.4688,6.4688,2025-07-02,top,mid,mid,low_allowed,very_high,very_high
2025/7/2,cl2025070202,阪神,1,8,巨人,1,Home,甲子園,P_0133,P_0133,3.25,2.75,0.5,7.3744,7.3744,2025-07-02,bottom,mid,mid,low_allowed,very_high,very_high
2025/7/2,cl2025070203,ヤクルト,1,9,広島,0,Away,マツダスタジアム,P_0139,P_0139,1.5,2.0,1.75,7.1921,7.1921,2025-07-02,top,low,low,low_allowed,very_high,very_high
2025/7/2,cl2025070203,広島,2,8,ヤクルト,1,Home,マツダスタジアム,P_0002,P_0002,2.0,1.5,3.25,9.595,9.595,2025-07-02,bottom,low,low,mid_allowed,very_high,very_high
2025/7/2,pl2025070204,ロッテ,6,9,楽天,0,Away,楽天モバイルパーク,P_0163,P_0163,2.25,3.75,4.75,8.3836,8.3836,2025-07-02,top,low,mid,high_allowed,very_high,very_high
2025/7/2,pl2025070204,楽天,3,9,ロッテ,1,Home,楽天モバイルパーク,P_0265,P_0129,3.75,2.25,3.5,7.3636,7.3636,2025-07-02,bottom,mid,low,mid_allowed,very_high,very_high
2025/7/2,pl2025070205,オリックス,6,10,西武,0,Away,沖縄セルラー那覇,P_0111,P_0111,5.5,1.5,3.0,8.027,8.027,2025-07-02,top,very_high,low,mid_allowed,very_high,very_high
2025/7/2,pl2025070205,西武,2,10,オリックス,1,Home,沖縄セルラー那覇,P_0026,P_0026,1.5,5.5,2.25,7.5678,7.5678,2025-07-02,bottom,low,very_high,low_allowed,very_high,very_high
2025/7/2,pl2025070206,日本ハム,1,9,ソフトバンク,0,Away,みずほペイペイドーム,P_0085,P_0085,2.25,2.25,2.25,6.7726,6.7726,2025-07-02,top,low,low,low_allowed,very_high,very_high
2025/7/2,pl2025070206,ソフトバンク,2,9,日本ハム,1,Home,みずほペイペイドーム,P_0066,P_0066,2.25,2.25,1.75,7.4444,7.4444,2025-07-02,bottom,low,low,low_allowed,very_high,very_high
2025/7/3,cl2025070301,中日,5,9,ＤｅＮＡ,0,Away,横浜,P_0281,P_0281,2.0,1.4,3.0,,,2025-07-03,top,low,low,mid_allowed,unknown,unknown
2025/7/3,cl2025070301,ＤｅＮＡ,8,8,中日,1,Home,横浜,P_0132,P_0132,1.4,2.0,2.6,8.4745,8.4745,2025-07-03,bottom,low,low,mid_allowed,very_high,very_high
2025/7/3,cl2025070302,巨人,2,9,阪神,0,Away,甲子園,P_0108,P_0108,2.2,2.8,1.0,5.631,5.631,2025-07-03,top,low,mid,low_allowed,high,high
2025/7/3,cl2025070302,阪神,3,9,巨人,1,Home,甲子園,P_0049,P_0049,2.8,2.2,0.6,7.5441,7.5441,2025-07-03,bottom,mid,low,low_allowed,very_high,very_high
2025/7/3,cl2025070303,ヤクルト,5,9,広島,0,Away,マツダスタジアム,P_0326,P_0062,1.4,2.0,1.6,8.3743,8.3743,2025-07-03,top,low,low,low_allowed,very_high,very_high
2025/7/3,cl2025070303,広島,0,9,ヤクルト,1,Home,マツダスタジアム,P_0278,P_0278,2.0,1.4,3.0,,,2025-07-03,bottom,low,low,mid_allowed,unknown,unknown
2025/7/3,pl2025070304,日本ハム,1,9,ソフトバンク,0,Away,みずほペイペイドーム,P_0131,P_0131,2.0,2.2,2.0,7.9024,7.9024,2025-07-03,top,low,low,low_allowed,very_high,very_high
2025/7/3,pl2025070304,ソフトバンク,4,8,日本ハム,1,Home,みずほペイペイドーム,P_0025,P_0025,2.2,2.0,1.8,7.1053,7.1053,2025-07-03,bottom,low,low,low_allowed,very_high,very_high
2025/7/4,cl2025070401,広島,0,9,巨人,0,Away,東京ドーム,P_0015,P_0015,1.6666666666666667,2.1666666666666665,1.0,6.6141,6.6141,2025-07-04,top,low,low,low_allowed,very_high,very_high
2025/7/4,cl2025070401,巨人,1,8,広島,1,Home,東京ドーム,P_0018,P_0018,2.1666666666666665,1.6666666666666667,2.1666666666666665,6.9479,6.9479,2025-07-04,bottom,low,low,low_allowed,very_high,very_high
