game_date,batter_id,batter_name,pitcher_id,pitcher_name,stadium_id,Home_Away_id,bat_order,inning,top_bottom,out_count,runner1,runner2,runner3,score_diff,batter_hand,pitcher_hand,batter_avg,batter_ops,batter_obp,batter_slg,batter_iso,batter_vs_rhp_avg,batter_vs_rhp_ops,batter_vs_lhp_avg,batter_vs_lhp_ops,pitcher_era,pitcher_k9,pitcher_whip,pitcher_ops,vs_ops,previous_result1,previous_result2,previous_result3,previous_result4,previous_result5,label
2025/8/26,B_0225,奈良間　大己,P_0065,渡辺　翔太,ベルーナドーム,Away,9,2,0,1,1,0,0,0,右,右,0.2308,0.5633,0.2941,0.2692,0.0384,0.255319,0.658772,0.214286,0.455665,8.3586,3.8486,0.902,0.6645,,中安,三振,四球,遊ゴ,中飛,三振
2025/8/26,B_0072,T.ネビン,P_0226,達　孝太,ベルーナドーム,Home,4,2,1,0,0,0,0,0,右,右,0.2871,0.7999,0.3644,0.4355,0.1484,0.323024,0.852047,0.2,0.658582,6.115,6.2091,0.6794,0.5206,1.4286,左飛,四球,三直,中飛,右飛,捕飛
2025/8/26,B_0079,外崎　修汰,P_0226,達　孝太,ベルーナドーム,Home,5,2,1,1,0,0,0,0,右,右,0.2172,0.6024,0.3058,0.2966,0.0794,0.242574,0.672715,0.166667,0.443108,6.0938,6.1875,0.6771,0.5187,0.625,二ゴ,捕邪,三振,中安,中安,三ゴ
2025/8/26,B_0412,J.D.デービス,P_0226,達　孝太,ベルーナドーム,Home,6,2,1,2,0,0,0,0,右,右,0.2,0.641,0.3077,0.3333,0.1333,0.2,0.632368,0.2,0.659259,6.0727,6.1661,0.6747,0.5169,0.3333,投ゴ,三振,三振,四球,三振,右安
2025/8/26,B_0083,古賀　悠斗,P_0226,達　孝太,ベルーナドーム,Home,7,2,1,2,1,0,0,0,右,右,0.2227,0.6223,0.2905,0.3318,0.1091,0.203947,0.590867,0.290323,0.758561,6.1448,6.1448,0.6828,0.5221,0.4444,三振,三ゴ,左安,三失,中安,三振
2025/8/26,B_0273,水谷　瞬,P_0065,渡辺　翔太,ベルーナドーム,Away,1,3,0,0,0,0,0,0,右,右,0.2657,0.7839,0.3153,0.4686,0.2029,0.237037,0.697228,0.319444,0.939878,8.34,3.9,0.9,0.6629,1.25,三安,四球,左飛,右安,右飛,右飛
2025/8/26,B_0074,田宮　裕涼,P_0065,渡辺　翔太,ベルーナドーム,Away,2,3,0,1,0,0,0,0,左,右,0.2759,0.7206,0.3298,0.3908,0.1149,0.291971,0.777956,0.25,0.564286,8.3215,3.8914,0.898,0.6614,0.4,二ゴ,遊安,四球,二飛,二併,三振
2025/8/26,B_0174,石井　一成,P_0065,渡辺　翔太,ベルーナドーム,Away,3,3,0,2,0,0,0,0,左,右,0.2583,0.6477,0.2898,0.3579,0.0996,0.291005,0.705952,0.2,0.554113,8.3031,3.9425,0.896,0.6598,1.7143,三振,四球,左飛,遊ゴ,右安,右本
2025/8/26,B_0069,F.レイエス,P_0065,渡辺　翔太,ベルーナドーム,Away,4,3,0,2,0,0,0,1,右,右,0.2879,0.8879,0.3558,0.5321,0.2442,0.254753,0.772807,0.357143,1.124789,8.3444,3.9338,0.9007,0.6701,0.4318,四球,三振,左飛,遊ゴ,右安,三振
2025/8/26,B_0078,渡部　聖弥,P_0226,達　孝太,ベルーナドーム,Home,1,3,1,0,0,0,0,-1,右,右,0.2492,0.6637,0.2866,0.377,0.1278,0.251163,0.650854,0.244444,0.687858,6.1237,6.2165,0.6804,0.5203,0.2967,投ゴ,遊併,一邪,左飛,右邪,遊ゴ
2025/8/26,B_0082,源田　壮亮,P_0226,達　孝太,ベルーナドーム,Home,2,3,1,1,0,0,0,-1,左,右,0.2188,0.5659,0.2812,0.2847,0.0659,0.205263,0.541083,0.269663,0.669277,6.1027,6.1952,0.6781,0.5184,0.6667,左飛,一安,一ゴ,遊直,遊ゴ,二ゴ
2025/8/26,B_0077,L.セデーニョ,P_0226,達　孝太,ベルーナドーム,Home,8,3,1,2,0,0,0,-1,右,右,0.1864,0.5008,0.2381,0.2627,0.0763,0.214286,0.57619,0.117647,0.309221,6.0819,6.1741,0.6758,0.5166,0,二ゴ,四球,遊失,中安,四球,中飛
2025/8/26,B_0070,長谷川　信哉,P_0226,達　孝太,ベルーナドーム,Home,9,3,1,0,0,0,0,-1,右,右,0.2222,0.614,0.2861,0.3279,0.1057,0.203252,0.544805,0.275862,0.785022,6.0612,6.1531,0.6735,0.5148,0.0769,四球,三ゴ,四球,三ゴ,投ゴ,遊２
2025/8/26,B_0068,清宮　幸太郎,P_0065,渡辺　翔太,ベルーナドーム,Away,5,4,0,0,0,0,0,1,左,右,0.2662,0.7121,0.326,0.3861,0.1199,0.259928,0.739838,0.278571,0.648571,8.326,3.9846,0.8987,0.6686,0.3111,中安,左安,四球,四球,左飛,二ゴ
2025/8/26,B_0073,野村　佑希,P_0065,渡辺　翔太,ベルーナドーム,Away,6,4,0,1,0,0,0,1,右,右,0.2734,0.7611,0.329,0.4321,0.1587,0.280899,0.750782,0.252427,0.755477,8.3077,3.9758,0.8967,0.667,0.9444,遊直,三振,三振,三振,三振,左２
2025/8/26,B_0075,万波　中正,P_0065,渡辺　翔太,ベルーナドーム,Away,7,4,0,1,0,1,0,1,右,右,0.2289,0.7481,0.3012,0.4469,0.218,0.228216,0.719339,0.232,0.808889,8.3487,3.9671,0.9013,0.6725,0.5833,中安,二併,左安,中飛,中安,右飛
2025/8/26,B_0301,有薗　直輝,P_0065,渡辺　翔太,ベルーナドーム,Away,8,4,0,2,0,1,0,1,右,右,0.25,0.6667,0.3333,0.3333,0.0833,0.277778,0.769841,0.166667,0.333333,8.3304,3.9584,0.8993,0.671,0,中飛,左２,三振,三振,右安,三振
2025/8/26,B_0344,山村　崇嘉,P_0226,達　孝太,ベルーナドーム,Home,3,4,1,0,0,0,0,-1,左,右,0.215,0.5718,0.2821,0.2897,0.0747,0.192308,0.537865,0.285714,0.665179,6.1322,6.1322,0.6814,0.5235,0.5,左飛,右飛,三振,左邪,中安,三振
2025/8/26,B_0072,T.ネビン,P_0226,達　孝太,ベルーナドーム,Home,4,4,1,1,0,0,0,-1,右,右,0.2864,0.7981,0.3636,0.4345,0.1481,0.321918,0.849294,0.2,0.658582,6.1115,6.2027,0.6791,0.5217,1.3333,捕飛,左飛,四球,三直,中飛,四球
2025/8/26,B_0079,外崎　修汰,P_0226,達　孝太,ベルーナドーム,Home,5,4,1,1,1,0,0,-1,右,右,0.2165,0.6004,0.3049,0.2955,0.079,0.241379,0.669614,0.166667,0.443108,6.1818,6.1818,0.6869,0.5243,0.5556,三ゴ,二ゴ,捕邪,三振,中安,三振
2025/8/26,B_0412,J.D.デービス,P_0226,達　孝太,ベルーナドーム,Home,6,4,1,2,1,0,0,-1,右,右,0.2088,0.6549,0.3143,0.3407,0.1319,0.212121,0.651515,0.2,0.659259,6.1611,6.2517,0.6846,0.5225,0.8333,右安,投ゴ,三振,三振,四球,三振
2025/8/26,B_0273,水谷　瞬,P_0065,渡辺　翔太,ベルーナドーム,Away,1,5,0,0,0,0,0,1,右,右,0.2644,0.7802,0.3139,0.4663,0.2019,0.235294,0.692337,0.319444,0.939878,8.3122,4.0087,0.8974,0.6694,1.1111,右飛,三安,四球,左飛,右安,三ギ
2025/8/26,B_0074,田宮　裕涼,P_0065,渡辺　翔太,ベルーナドーム,Away,2,5,0,1,0,0,0,1,左,右,0.2743,0.7166,0.328,0.3886,0.1143,0.289855,0.772531,0.25,0.564286,8.2941,4,0.8954,0.6679,0.3333,三振,二ゴ,遊安,四球,二飛,投直
2025/8/26,B_0174,石井　一成,P_0065,渡辺　翔太,ベルーナドーム,Away,3,5,0,2,0,0,0,1,左,右,0.261,0.6636,0.2923,0.3713,0.1103,0.294737,0.728358,0.2,0.554113,8.2761,3.9913,0.8935,0.6664,2.125,右本,三振,四球,左飛,遊ゴ,四球
2025/8/26,B_0152,松本　剛,P_0065,渡辺　翔太,ベルーナドーム,Away,3,5,0,2,1,0,0,1,右,右,0.1944,0.5156,0.2795,0.2361,0.0417,0.175,0.495109,0.229508,0.566567,8.3167,3.9826,0.898,0.6679,0.2,中飛,中飛,三併,三併,右飛,右飛
2025/8/26,B_0225,奈良間　大己,P_0065,渡辺　翔太,ベルーナドーム,Away,9,5,0,0,0,0,0,1,右,右,0.2278,0.5565,0.2907,0.2658,0.038,0.25,0.645833,0.214286,0.455665,8.2987,3.974,0.8961,0.6663,0,三振,中安,三振,四球,遊ゴ,四球
2025/8/26,B_0078,渡部　聖弥,P_0226,達　孝太,ベルーナドーム,Home,1,5,1,0,0,0,0,-1,右,右,0.2484,0.6615,0.2857,0.3758,0.1274,0.25,0.647903,0.244444,0.687858,6.1405,6.3211,0.6823,0.5207,0.2762,遊ゴ,投ゴ,遊併,一邪,左飛,三ゴ
2025/8/26,B_0083,古賀　悠斗,P_0226,達　孝太,ベルーナドーム,Home,7,5,1,1,0,0,0,-1,右,右,0.2217,0.6196,0.2893,0.3303,0.1086,0.202614,0.587203,0.290323,0.758561,6.12,6.3,0.68,0.5189,0.4,三振,三振,三ゴ,左安,三失,三失
2025/8/26,B_0077,L.セデーニョ,P_0226,達　孝太,ベルーナドーム,Home,8,5,1,2,0,0,0,-1,右,右,0.1849,0.4967,0.2362,0.2605,0.0756,0.211765,0.569619,0.117647,0.309221,6.0997,6.2791,0.6777,0.5171,0,中飛,二ゴ,四球,遊失,中安,左飛
2025/8/26,B_0070,長谷川　信哉,P_0226,達　孝太,ベルーナドーム,Home,9,5,1,0,0,0,0,-1,右,右,0.2243,0.6203,0.2878,0.3324,0.1081,0.206478,0.554463,0.275862,0.785022,6.0795,6.2583,0.6755,0.5154,0.2967,遊２,四球,三ゴ,四球,三ゴ,二ゴ
2025/8/26,B_0068,清宮　幸太郎,P_0115,黒木　優太,ベルーナドーム,Away,5,6,0,0,0,0,0,1,左,右,0.2656,0.7104,0.3253,0.3852,0.1196,0.258993,0.737294,0.278571,0.648571,8.5263,6.0395,0.9474,0.6365,0,二ゴ,中安,左安,四球,四球,三振
2025/8/26,B_0073,野村　佑希,P_0115,黒木　優太,ベルーナドーム,Away,6,6,0,1,0,0,0,1,右,右,0.2746,0.7649,0.3301,0.4349,0.1603,0.284916,0.763043,0.252427,0.755477,8.4156,6.3117,0.9351,0.6274,0,左２,遊直,三振,三振,三振,中安
2025/8/26,B_0075,万波　中正,P_0115,黒木　優太,ベルーナドーム,Away,7,6,0,1,1,0,0,1,右,右,0.2283,0.7461,0.3005,0.4457,0.2174,0.227273,0.716498,0.232,0.808889,8.6538,6.2308,0.9615,0.6468,0.5,右飛,中安,二併,左安,中飛,三振
2025/8/26,B_0301,有薗　直輝,P_0115,黒木　優太,ベルーナドーム,Away,8,6,0,2,1,0,0,1,右,右,0.24,0.6414,0.3214,0.32,0.08,0.263158,0.732057,0.166667,0.333333,8.5443,6.4937,0.9494,0.6378,,三振,中飛,左２,三振,三振,中飛
2025/8/26,B_0082,源田　壮亮,P_0226,達　孝太,ベルーナドーム,Home,2,6,1,0,0,0,0,-1,左,右,0.218,0.564,0.2803,0.2837,0.0657,0.204188,0.538356,0.269663,0.669277,6.0594,6.2376,0.6733,0.5136,0.5,二ゴ,左飛,一安,一ゴ,遊直,三振
2025/8/26,B_0344,山村　崇嘉,P_0226,達　孝太,ベルーナドーム,Home,3,6,1,1,0,0,0,-1,左,右,0.213,0.5667,0.2797,0.287,0.074,0.189873,0.531355,0.285714,0.665179,6.0395,6.3059,0.6711,0.5119,0.4,三振,左飛,右飛,三振,左邪,右飛
2025/8/26,B_0072,T.ネビン,P_0226,達　孝太,ベルーナドーム,Home,4,6,1,2,0,0,0,-1,右,右,0.2864,0.7995,0.365,0.4345,0.1481,0.321918,0.85112,0.2,0.658582,6.0197,6.2852,0.6689,0.5101,1.3667,四球,捕飛,左飛,四球,三直,中飛
2025/8/26,B_0273,水谷　瞬,P_0289,中村　祐太,ベルーナドーム,Away,1,7,0,0,0,0,0,1,右,右,0.2632,0.7766,0.3125,0.4641,0.2009,0.235294,0.692337,0.319444,0.939878,8.3793,5.1207,0.931,0.618,,三ギ,右飛,三安,四球,左飛,左飛
2025/8/26,B_0074,田宮　裕涼,P_0289,中村　祐太,ベルーナドーム,Away,2,7,0,1,0,0,0,1,左,右,0.2727,0.7127,0.3263,0.3864,0.1137,0.28777,0.767181,0.25,0.564286,8.2373,5.0339,0.9153,0.607,,投直,三振,二ゴ,遊安,四球,二ゴ
2025/8/26,B_0225,奈良間　大己,P_0289,中村　祐太,ベルーナドーム,Away,9,7,0,2,0,0,0,1,右,右,0.2278,0.5647,0.2989,0.2658,0.038,0.25,0.657955,0.214286,0.455665,8.1,4.95,0.9,0.5963,0,四球,三振,中安,三振,四球,三振
2025/8/26,B_0078,渡部　聖弥,P_0226,達　孝太,ベルーナドーム,Home,1,7,1,0,0,0,0,-1,右,右,0.2476,0.6594,0.2848,0.3746,0.127,0.248848,0.644979,0.244444,0.687858,6,6.2647,0.6667,0.5084,0.2583,三ゴ,遊ゴ,投ゴ,遊併,一邪,左飛
2025/8/26,B_0082,源田　壮亮,P_0226,達　孝太,ベルーナドーム,Home,2,7,1,1,0,0,0,-1,左,右,0.2172,0.5621,0.2794,0.2828,0.0656,0.203125,0.535657,0.269663,0.669277,5.9805,6.2443,0.6645,0.5067,0.4,三振,二ゴ,左飛,一安,一ゴ,三振
2025/8/26,B_0344,山村　崇嘉,P_0226,達　孝太,ベルーナドーム,Home,3,7,1,2,0,0,0,-1,左,右,0.211,0.5617,0.2773,0.2844,0.0734,0.1875,0.525,0.285714,0.665179,5.961,6.3117,0.6623,0.505,0.3333,右飛,三振,左飛,右飛,三振,中飛
2025/8/26,B_0079,外崎　修汰,P_0226,達　孝太,ベルーナドーム,Home,5,7,1,0,0,0,0,-1,右,右,0.2158,0.5985,0.304,0.2945,0.0787,0.240196,0.666542,0.166667,0.443108,5.9417,6.2913,0.6602,0.5033,0.5,三振,三ゴ,二ゴ,捕邪,三振,左安
2025/8/26,B_0412,J.D.デービス,P_0224,玉井　大翔,ベルーナドーム,Home,6,7,1,0,1,0,0,-1,右,右,0.2065,0.6483,0.3113,0.337,0.1305,0.208955,0.642547,0.2,0.659259,6.75,5.2159,0.7159,0.5305,,三振,右安,投ゴ,三振,三振,左安
2025/8/26,B_0083,古賀　悠斗,P_0224,玉井　大翔,ベルーナドーム,Home,7,7,1,0,1,1,0,-1,右,右,0.2207,0.6169,0.2881,0.3288,0.1081,0.201299,0.583585,0.290323,0.758561,6.9775,5.1573,0.7416,0.5476,,三失,三振,三振,三ゴ,左安,右安
2025/8/26,B_0077,L.セデーニョ,P_0025,金村　尚真,ベルーナドーム,Home,8,7,1,0,1,1,1,-1,右,右,0.1833,0.4927,0.2344,0.2583,0.075,0.209302,0.563195,0.117647,0.309221,7.4185,4.1406,0.8147,0.6331,0.1429,左飛,中飛,二ゴ,四球,遊失,左安
2025/8/26,B_0070,長谷川　信哉,P_0025,金村　尚真,ベルーナドーム,Home,9,7,1,0,1,1,1,0,右,右,0.2237,0.6187,0.2871,0.3315,0.1078,0.205645,0.552331,0.275862,0.785022,7.4809,4.1274,0.8217,0.6376,0,二ゴ,遊２,四球,三ゴ,四球,ギ失
2025/8/26,B_0174,石井　一成,P_0068,甲斐野　央,ベルーナドーム,Away,3,8,0,0,0,0,0,0,左,右,0.261,0.6661,0.2947,0.3713,0.1103,0.294737,0.731683,0.2,0.554113,8.2612,4.8358,0.8731,0.6051,,四球,右本,三振,四球,左飛,四球
2025/8/26,B_0152,松本　剛,P_0068,甲斐野　央,ベルーナドーム,Away,3,8,0,0,1,0,0,0,右,右,0.1931,0.5123,0.2778,0.2345,0.0414,0.17284,0.489446,0.229508,0.566567,8.4,4.8,0.8889,0.6103,,右飛,中飛,中飛,三併,三併,投ギ
2025/8/26,B_0068,清宮　幸太郎,P_0068,甲斐野　央,ベルーナドーム,Away,5,8,0,1,1,0,0,0,左,右,0.2649,0.7088,0.3246,0.3842,0.1193,0.258065,0.734767,0.278571,0.648571,8.3382,4.7647,0.8824,0.6054,0,三振,二ゴ,中安,左安,四球,二ゴ
2025/8/26,B_0073,野村　佑希,P_0068,甲斐野　央,ベルーナドーム,Away,6,8,0,2,1,0,0,0,右,右,0.2759,0.767,0.3312,0.4359,0.16,0.288889,0.769615,0.252427,0.755477,8.2774,4.7299,0.8759,0.6007,0.65,中安,左２,遊直,三振,三振,三振
2025/8/26,B_0072,T.ネビン,P_0120,齋藤　友貴哉,ベルーナドーム,Home,4,8,1,0,0,0,0,0,右,右,0.2857,0.7976,0.3642,0.4334,0.1477,0.320819,0.848383,0.2,0.658582,7.9121,6.033,0.8242,0.5326,0.6667,中飛,四球,捕飛,左飛,四球,三ゴ
2025/8/26,B_0079,外崎　修汰,P_0120,齋藤　友貴哉,ベルーナドーム,Home,5,8,1,1,0,0,0,0,右,右,0.2184,0.603,0.3061,0.2969,0.0785,0.243902,0.672613,0.166667,0.443108,7.8832,6.0109,0.8212,0.5305,0,左安,三振,三ゴ,二ゴ,捕邪,四球
2025/8/26,B_0175,滝澤　夏央,P_0120,齋藤　友貴哉,ベルーナドーム,Home,5,8,1,1,1,0,0,0,左,右,0.2158,0.4979,0.2753,0.2226,0.0068,0.242105,0.553602,0.2,0.468817,7.9527,5.9891,0.8291,0.5331,2,二ゴ,右安,左飛,三安,二ゴ,三ギ
2025/8/26,B_0083,古賀　悠斗,P_0120,齋藤　友貴哉,ベルーナドーム,Home,7,8,1,2,1,0,0,0,右,右,0.2242,0.6228,0.291,0.3318,0.1076,0.206452,0.592243,0.290323,0.758561,7.9239,5.9674,0.8261,0.5311,0,右安,三失,三振,三振,三ゴ,三振
2025/8/26,B_0075,万波　中正,P_0071,平良　海馬,ベルーナドーム,Away,7,9,0,0,0,0,0,0,右,右,0.2276,0.7442,0.2998,0.4444,0.2168,0.226337,0.71368,0.232,0.808889,7.7143,6.3367,0.8265,0.6067,0.5,三振,右飛,中安,二併,左安,中安
2025/8/26,B_0080,水野　達稀,P_0071,平良　海馬,ベルーナドーム,Away,7,9,0,0,1,0,0,0,左,右,0.2469,0.7124,0.3233,0.3891,0.1422,0.269461,0.796501,0.202899,0.522732,7.7634,6.3206,0.8321,0.6104,0,投ゴ,二ゴ,右飛,投ギ,三振,捕併
2025/8/26,B_0225,奈良間　大己,P_0071,平良　海馬,ベルーナドーム,Away,9,9,0,2,1,0,0,0,右,右,0.225,0.558,0.2955,0.2625,0.0375,0.244898,0.645408,0.214286,0.455665,7.7437,6.3046,0.8299,0.6088,,三振,四球,三振,中安,三振,三振
2025/8/26,B_0078,渡部　聖弥,P_0074,田中　正義,ベルーナドーム,Home,1,9,1,0,0,0,0,0,右,右,0.2468,0.6573,0.284,0.3734,0.1266,0.247706,0.642082,0.244444,0.687858,7.6056,6.8451,0.8239,0.5923,0,左飛,三ゴ,遊ゴ,投ゴ,遊併,三振
2025/8/26,B_0082,源田　壮亮,P_0074,田中　正義,ベルーナドーム,Home,2,9,1,1,0,0,0,0,左,右,0.2165,0.5603,0.2785,0.2818,0.0653,0.202073,0.532985,0.269663,0.669277,7.5524,6.986,0.8182,0.588,,三振,三振,二ゴ,左飛,一安,左飛
2025/8/26,B_0077,L.セデーニョ,P_0074,田中　正義,ベルーナドーム,Home,8,9,1,2,0,0,0,0,右,右,0.1901,0.5048,0.2403,0.2645,0.0744,0.218391,0.579162,0.117647,0.309221,7.5,6.9375,0.8125,0.5837,0,左安,左飛,中飛,二ゴ,四球,中飛
2025/8/26,B_0070,長谷川　信哉,P_0074,田中　正義,ベルーナドーム,Home,9,9,1,0,0,0,0,0,右,右,0.2231,0.6171,0.2864,0.3306,0.1075,0.205645,0.552331,0.275862,0.785022,7.4483,6.8897,0.8069,0.5796,,ギ失,二ゴ,遊２,四球,三ゴ,四球
2025/8/26,B_0081,五十幡　亮汰,P_0165,山田　陽翔,ベルーナドーム,Away,9,10,0,0,0,0,0,0,左,右,0.25,0.6359,0.304,0.3319,0.0819,0.265537,0.678849,0.207547,0.514151,7.6345,4.8414,0.8276,0.5738,0,右飛,中飛,投ゴ,三振,左飛,二ゴ
2025/8/26,B_0074,田宮　裕涼,P_0165,山田　陽翔,ベルーナドーム,Away,2,10,0,1,0,0,0,0,左,右,0.2712,0.7088,0.3246,0.3842,0.113,0.285714,0.761905,0.25,0.564286,7.5822,4.8082,0.8219,0.5697,0,二ゴ,投直,三振,二ゴ,遊安,二ゴ
2025/8/26,B_0174,石井　一成,P_0165,山田　陽翔,ベルーナドーム,Away,3,10,0,2,0,0,0,0,左,右,0.261,0.6685,0.2972,0.3713,0.1103,0.294737,0.734975,0.2,0.554113,7.5306,4.7755,0.8163,0.5657,,四球,四球,右本,三振,四球,四球
2025/8/26,B_0152,松本　剛,P_0165,山田　陽翔,ベルーナドーム,Away,3,10,0,2,1,0,0,0,右,右,0.1918,0.509,0.2761,0.2329,0.0411,0.17284,0.489446,0.229508,0.566567,7.6622,4.7432,0.8311,0.5705,,投ギ,右飛,中飛,中飛,三併,二飛
2025/8/26,B_0344,山村　崇嘉,P_0283,上原　健太,ベルーナドーム,Home,3,10,1,0,0,0,0,0,左,左,0.2091,0.5568,0.275,0.2818,0.0727,0.185185,0.518796,0.285714,0.665179,7.5,5.5,0.7778,0.4978,,中飛,右飛,三振,左飛,右飛,二安
2025/8/26,B_0072,T.ネビン,P_0283,上原　健太,ベルーナドーム,Home,4,10,1,0,1,0,0,0,右,左,0.285,0.7958,0.3634,0.4324,0.1474,0.319728,0.845663,0.2,0.658582,7.8545,5.4,0.8182,0.5262,,三ゴ,中飛,四球,捕飛,左飛,遊併
2025/8/26,B_0079,外崎　修汰,P_0283,上原　健太,ベルーナドーム,Home,5,10,1,2,1,0,0,0,右,左,0.2184,0.6051,0.3082,0.2969,0.0785,0.243902,0.675455,0.166667,0.443108,7.7143,5.3036,0.8036,0.5165,0,四球,左安,三振,三ゴ,二ゴ,三振
2025/8/26,B_0068,清宮　幸太郎,P_0073,T.ウィンゲンター,ベルーナドーム,Away,5,11,0,0,0,0,0,0,左,右,0.2643,0.7072,0.3239,0.3833,0.119,0.257143,0.732258,0.278571,0.648571,6.3947,10.3026,0.6711,0.4656,,二ゴ,三振,二ゴ,中安,左安,一ゴ
2025/8/26,B_0067,矢澤　宏太,P_0073,T.ウィンゲンター,ベルーナドーム,Away,5,11,0,1,0,0,0,0,左,右,0.2422,0.6252,0.2971,0.3281,0.0859,0.254545,0.65963,0.176471,0.439628,6.3529,10.2353,0.6667,0.4623,2,死球,三振,右飛,中飛,一ゴ,三振
2025/8/26,B_0075,万波　中正,P_0073,T.ウィンゲンター,ベルーナドーム,Away,7,11,0,2,0,0,0,0,右,右,0.2297,0.7474,0.3015,0.4459,0.2162,0.229508,0.71866,0.232,0.808889,6.3117,10.3442,0.6623,0.4591,0,中安,三振,右飛,中安,二併,三飛
2025/8/26,B_0175,滝澤　夏央,P_0178,生田目　翼,ベルーナドーム,Home,7,11,1,0,0,0,0,0,左,右,0.215,0.4963,0.2744,0.2218,0.0068,0.242105,0.553602,0.2,0.468817,6.8354,4.443,0.7595,0.6126,,三ギ,二ゴ,右安,左飛,三安,一ゴ
2025/8/26,B_0083,古賀　悠斗,P_0178,生田目　翼,ベルーナドーム,Home,7,11,1,1,0,0,0,0,右,右,0.2232,0.6202,0.2898,0.3304,0.1072,0.205128,0.588638,0.290323,0.758561,6.75,4.3875,0.75,0.6045,3,三振,右安,三失,三振,三振,三振
2025/8/26,B_0077,L.セデーニョ,P_0178,生田目　翼,ベルーナドーム,Home,8,11,1,2,0,0,0,0,右,右,0.1885,0.5008,0.2385,0.2623,0.0738,0.215909,0.572776,0.117647,0.309221,6.6667,4.6667,0.7407,0.5967,0,中飛,左安,左飛,中飛,二ゴ,左飛
2025/8/26,B_0081,五十幡　亮汰,P_0316,糸川　亮太,ベルーナドーム,Away,8,12,0,0,0,0,0,0,左,右,0.2489,0.6333,0.3028,0.3305,0.0816,0.264045,0.675176,0.207547,0.514151,7.1053,7.1053,0.7895,0.652,,二ゴ,右飛,中飛,投ゴ,三振,二ゴ
2025/8/26,B_0080,水野　達稀,P_0316,糸川　亮太,ベルーナドーム,Away,8,12,0,1,0,0,0,0,左,右,0.2458,0.7096,0.3221,0.3875,0.1417,0.267857,0.792037,0.202899,0.522732,6.75,6.75,0.75,0.6184,,捕併,投ゴ,二ゴ,右飛,投ギ,右飛
2025/8/26,B_0225,奈良間　大己,P_0316,糸川　亮太,ベルーナドーム,Away,9,12,0,2,0,0,0,0,右,右,0.2222,0.5514,0.2921,0.2593,0.0371,0.24,0.633333,0.214286,0.455665,6.4286,6.4286,0.7143,0.5881,,三振,三振,四球,三振,中安,三ゴ
2025/8/26,B_0084,元山　飛優,P_0069,杉浦　稔大,ベルーナドーム,Home,9,12,1,0,0,0,0,0,左,右,0.1429,0.3746,0.1538,0.2208,0.0779,0.183333,0.480055,0,0,8.6786,5.7857,0.9643,0.9368,,左安,遊飛,中飛,一ゴ,投ゴ,一ギ
2025/8/26,B_0082,源田　壮亮,P_0069,杉浦　稔大,ベルーナドーム,Home,2,12,1,1,0,0,0,0,左,右,0.2158,0.5584,0.2776,0.2808,0.065,0.201031,0.530339,0.269663,0.669277,8.3793,5.5862,0.931,0.9029,0,左飛,三振,三振,二ゴ,左飛,中飛
2025/8/26,B_0228,平沼　翔太,P_0069,杉浦　稔大,ベルーナドーム,Home,2,12,1,2,0,0,0,0,左,右,0.1809,0.4215,0.23,0.1915,0.0106,0.195122,0.448696,0.090909,0.257576,8.1,5.4,0.9,0.8714,,右安,右飛,三振,二飛,四球,二ゴ
2025/8/26,B_0070,長谷川　信哉,P_0069,杉浦　稔大,ベルーナドーム,Home,9,12,1,0,0,0,0,0,右,右,0.2231,0.6188,0.2882,0.3306,0.1075,0.205645,0.554985,0.275862,0.785022,7.8387,5.2258,0.871,0.842,,四球,ギ失,二ゴ,遊２,四球,中安
2025/8/26,B_0110,藤原　恭大,P_0199,片山　楽生,京セラドーム大阪,Away,1,1,0,0,0,0,0,0,左,右,0.2661,0.6832,0.3318,0.3514,0.0853,0.277778,0.72197,0.251908,0.625733,7.8387,3.4839,0.871,0.6611,0,三振,一野,三振,三振,二ゴ,右３
2025/8/26,B_0108,西川　史礁,P_0199,片山　楽生,京セラドーム大阪,Away,2,1,0,0,0,0,1,0,右,右,0.2739,0.6987,0.322,0.3767,0.1028,0.298851,0.754675,0.28,0.674815,8.0426,3.4468,0.8936,0.6979,0,四球,四球,中安,三振,二ゴ,遊直
2025/8/26,B_0256,山本　大斗,P_0199,片山　楽生,京セラドーム大阪,Away,3,1,0,1,0,0,1,0,右,右,0.23,0.6072,0.2723,0.3349,0.1049,0.183784,0.528344,0.22807,0.702603,7.9579,3.4105,0.8842,0.6903,2,投ギ,遊飛,二飛,遊安,三ゴ,投ゴ
2025/8/26,B_0322,山口　航輝,P_0199,片山　楽生,京セラドーム大阪,Away,4,1,0,2,0,0,1,0,右,右,0.2807,0.9833,0.3167,0.6667,0.386,0.323529,1.214052,0.217391,0.641304,7.875,3.375,0.875,0.683,,三振,三振,三振,投飛,三振,右飛
2025/8/26,B_0180,廣岡　大志,P_0166,石川　柊太,京セラドーム大阪,Home,1,1,1,0,0,0,0,0,右,右,0.2624,0.6936,0.3355,0.3582,0.0958,0.251309,0.65311,0.305882,0.821489,8.775,3.2906,0.9469,0.72,0.1667,二ゴ,左飛,三安,遊ゴ,遊ゴ,中飛
